x1,x2,x3,x4,x5,x6,x7,x8,label
2.236061,-8.111561,-2.972315,6.542254,-3.874881,-3.364274,-2.322279,-1.602225,0
-4.527220,-2.941317,-4.615888,5.906054,-5.113649,-4.769737,-8.249786,-7.398545,2
-1.442111,0.734117,-4.558785,-6.841778,6.510555,-9.793437,-4.384550,-7.374953,1
-6.204058,2.746805,-8.271140,7.008559,9.330243,-8.204962,8.900416,8.132168,0
11.522352,0.602662,8.758299,-8.563095,-4.526693,-1.153556,-6.760616,-7.985124,0
1.024957,-0.035219,3.898008,5.871087,-3.366660,-1.751616,-5.678047,7.784026,2
-1.909203,5.054359,-5.320508,-9.022773,-6.036641,7.832716,1.702426,-3.280440,2
6.867771,-2.766758,7.720185,-3.445689,5.587422,6.782150,7.790129,-7.051607,0
3.497630,1.357511,-1.386271,-6.560502,10.712660,-9.937333,-1.010683,-1.605723,2
-4.791707,-10.767144,0.268101,-1.038987,-6.759625,-7.584480,-2.054362,4.017785,0
-0.082936,1.940017,0.286149,3.068687,-6.315527,6.654139,10.312727,3.616819,0
-0.593882,-7.585911,7.710328,-3.268134,2.829851,3.097587,8.339571,2.102282,0
6.592539,-4.297136,5.154586,-3.939197,-1.722786,2.139477,7.587338,-4.312449,2
-2.410116,7.281426,1.788945,-4.046608,2.715704,1.363495,1.711448,-0.238553,0
9.606817,-7.635163,-7.073122,4.566079,-3.952634,7.860188,7.666589,-4.259158,0
6.505764,-7.716417,-1.971947,-3.001016,-8.010463,-1.470917,-0.367579,-5.159890,0
3.351754,4.808214,-0.116636,-2.353115,-3.028755,-0.634470,-7.468539,4.188561,1
4.025766,-4.936941,9.890745,8.167550,-5.392349,-1.528001,8.976496,4.169128,1
-3.960297,-8.022549,2.934458,3.256304,-2.556720,1.614404,1.055636,3.035950,1
2.011445,-10.649845,7.454679,3.916347,-0.294110,-6.989100,0.831331,-7.682497,2
0.760103,4.907673,-3.430122,-6.675498,-2.721723,5.822383,0.252871,-5.612191,1
-6.012064,-1.240793,-4.877471,-2.450165,2.328824,-9.694644,-6.990976,-9.049148,1
-0.444845,5.793615,8.518379,-3.909484,10.489685,-9.776558,-1.950584,-8.243785,2
1.068796,-6.706114,2.195716,-3.133118,-4.925221,-3.559660,7.492010,2.713916,0
5.744800,-8.296604,5.649325,7.264821,-4.954594,4.828161,-5.108643,-5.352267,2
3.013236,5.048742,2.538189,1.844504,3.315967,-5.553164,1.492280,6.222467,2
9.812347,5.727207,0.846494,-5.833461,-0.702080,-3.203374,-7.700960,0.942141,1
4.900053,-0.830750,-8.357615,2.747033,-4.941908,-10.383403,-4.281980,-1.695904,0
-6.953669,-7.142903,8.479102,4.978562,4.328381,0.200710,4.407462,-0.205246,2
4.552556,3.239267,-7.483008,8.284145,-1.368106,-8.986362,-0.705191,4.481988,1
4.510270,-1.311704,9.870682,5.914880,-3.916916,-3.405026,9.710747,1.020341,0
9.519851,3.400611,-1.586766,8.111899,0.898986,-2.883595,5.238534,-10.980010,1
5.132646,7.553109,7.579922,-9.411808,-7.060782,-10.765234,-3.728885,1.182591,2
-3.768850,-1.048023,4.725039,-8.992745,-8.038409,-9.585007,11.510631,-3.475807,0
-7.060318,6.083627,10.513767,-3.202982,2.286618,-5.331826,-0.473733,0.004160,2
-4.287135,3.616405,-7.017140,2.925318,5.714254,-6.269697,-3.968191,-0.083645,2
1.178348,0.032986,8.442141,-0.753370,11.653457,-4.846337,-0.055916,0.208453,0
11.234973,8.527477,1.413000,2.928471,-5.806829,-9.877076,9.727851,-2.902127,1
3.050153,-9.356779,6.186832,-0.550329,4.788921,5.273342,-2.310763,-5.651456,2
-0.245051,2.175110,-2.088411,-10.454921,-2.948736,-1.339432,-5.949081,-8.431503,0
8.319091,6.880050,-0.843095,3.373315,6.907116,-6.352640,4.099388,6.088249,1
6.071824,1.801138,-0.142569,-0.621409,3.118467,-4.674216,2.531939,-2.294728,2
-8.140032,-1.847907,-8.416694,5.939464,0.936687,5.383686,-0.117949,-7.039897,1
3.748877,-7.940995,6.030420,1.268408,-5.150019,4.502173,-6.732295,-7.974347,2
-0.541436,4.919179,-3.634566,7.953359,1.020414,-1.535689,4.330169,7.236490,2
1.651549,-10.730342,0.667517,5.304396,6.566930,2.885551,3.312936,5.412957,1
-6.944331,-4.300391,10.230582,-10.650164,6.184280,7.126721,6.535382,2.400322,0
0.490257,-0.625628,4.354595,8.476843,-2.545243,-5.894246,6.724627,-10.508524,0
-4.574308,2.623783,5.917230,-1.507396,8.997071,-4.971222,9.659582,4.112520,1
-5.211998,-11.079416,-7.349676,-3.888061,0.232198,-8.836284,2.713084,-6.398923,1
4.637154,-10.877875,-7.045765,4.597296,-5.021477,5.436582,11.158287,-1.569527,2
8.433977,-6.616158,-6.420687,-4.616079,6.149627,-8.979332,-7.528983,-7.516449,0
0.057343,6.907010,10.168603,3.486476,-1.470766,-1.417197,-7.995987,1.632874,2
-2.328979,6.338766,-0.810898,-4.520936,5.456772,-8.713598,7.758995,-7.850063,1
0.261853,8.415571,-1.166780,-8.280809,3.647115,-0.060236,10.337586,-4.482364,0
4.736020,1.237777,7.227846,3.239759,-6.959014,-9.553659,3.328313,5.258855,2
-2.201905,6.050631,9.217299,2.081682,-0.885191,3.203240,2.669930,-3.853008,0
-5.846268,-8.246914,5.200163,3.187705,-7.536895,-1.413391,6.142217,-2.325623,1
-3.717351,0.203943,2.512529,-8.373191,-2.600633,1.953512,8.087570,1.580104,2
6.788295,2.638213,2.190122,-10.070148,10.418931,1.684269,2.449774,2.208349,0
9.253877,-1.138190,0.056614,-7.633880,-4.497751,-1.412359,6.498913,-0.537478,1
5.238023,-5.418430,0.432292,-8.194797,-1.814022,7.562383,3.562908,-0.426990,0
5.786247,-9.046166,-4.566042,-5.038918,0.018293,-0.925355,9.027661,-6.428613,2
-7.428335,-6.608909,10.492112,-8.400115,2.359680,-5.574302,7.216089,-8.625133,1
2.356891,-10.966668,-2.363908,2.457670,1.317755,2.451742,10.612695,-9.507539,1
9.378131,-10.946192,-6.816593,2.779286,8.795167,-3.484722,6.806910,-2.653889,1
0.864869,0.028401,11.701326,-9.617488,9.739974,-0.487847,-5.774776,-8.689112,1
5.140020,8.300849,-7.357083,-10.307582,-7.095618,5.026064,10.746624,-8.347742,0
4.658282,-4.595420,10.509378,-0.066099,4.251666,1.980867,-0.400869,-5.017540,1
-4.083586,7.749394,-6.809005,0.768889,4.285117,-7.796615,-6.456747,0.649480,2
7.570437,-1.008998,9.681347,-5.114035,2.420382,7.788607,-5.666214,-6.060658,0
10.692714,7.725000,3.594957,1.042373,-3.740039,-2.835919,2.551760,-6.241024,0
10.143105,3.946286,-2.466158,2.443531,3.961842,6.780145,0.736370,6.920747,1
11.417603,-4.720807,8.086019,-9.964549,11.185030,6.189549,9.911825,-7.333189,0
2.061679,1.133240,9.336024,-7.357487,3.629199,-5.112613,-5.176361,-1.969593,0
7.121982,0.237640,10.254992,-10.894084,4.775625,-9.731629,-3.755327,6.356718,1
10.337117,-0.036549,7.088885,2.484121,8.605351,-1.102702,-0.531366,-1.528245,1
-0.933441,-7.626652,-6.224738,3.596644,8.422201,6.288775,10.333457,7.686489,2
-4.844387,-8.649556,1.702172,-5.695919,9.004872,-5.316420,-7.531482,-11.679197,2
-2.967016,-3.713199,1.335906,-3.578261,-8.089851,-7.355725,8.120118,5.824527,1
1.050162,2.160750,9.379061,5.835307,-2.602206,2.594152,4.868223,2.580455,0
0.844113,-2.758915,3.542322,-3.711436,1.228636,-0.776996,-3.902776,-7.340565,2
10.197586,5.233817,-5.898757,-1.031942,4.566734,4.676523,3.848516,4.606733,1
2.723079,7.453727,0.268266,5.122274,-1.220243,-10.373288,-1.161783,-8.059923,1
6.652228,7.465592,-8.216127,3.866416,-2.522634,-3.312008,-4.870750,4.893575,2
5.589221,-11.007910,8.257773,7.931181,9.744789,-8.218182,0.241646,-6.156020,2
-3.345444,-10.871827,-6.832687,8.586785,2.764626,5.767411,9.523277,-7.041921,1
-6.945357,1.468062,-0.273843,-10.068463,4.611064,-3.945677,-5.229257,-1.281044,2
9.228087,7.769791,-5.672945,-5.626437,2.154653,-7.704156,-4.469341,-11.971431,2
10.853050,-8.749736,-5.168145,-0.003154,6.192163,-0.373635,10.398668,-4.305190,2
9.698421,-7.249650,-0.434846,-11.272390,5.327317,1.609218,-7.136096,8.007657,1
-6.318169,6.746085,7.438797,-11.237650,10.069536,1.537480,4.285112,1.948580,1
6.675402,3.769524,1.579207,-4.557062,-7.926178,1.067131,-0.927346,8.321919,2
7.099226,-0.021524,4.607923,-2.437024,-5.466394,-3.223553,0.154554,-1.976589,1
-5.896328,-9.092605,6.262170,3.088307,-4.456879,5.509096,2.984081,-2.924722,1
5.603517,-7.873990,-3.573097,-1.340992,-7.538904,5.113726,4.192190,0.654196,0
5.179632,-10.629084,-0.622952,6.610238,-7.312576,-8.117826,-4.883200,3.886990,0
0.702806,-7.254495,-0.701669,-8.113852,9.823979,2.517126,0.331686,2.199444,1
6.839366,7.049854,5.101054,-9.312415,4.042268,-7.380524,-4.886056,-6.068699,1
7.758573,4.343281,2.295382,7.140000,-7.633280,-6.211119,-0.851351,-0.457069,1
4.427269,-0.205113,-7.061519,-2.451190,1.542151,-4.838508,11.584277,1.484257,0
-5.852339,0.876228,-1.991815,-8.334457,6.729637,0.356958,-2.064521,7.337730,2
0.836225,-6.802431,6.391325,-7.904696,-1.772141,-8.219008,-6.062829,-8.982141,0
-0.877499,7.256981,-4.725465,-0.773593,1.764953,-1.723185,-6.746137,-3.879429,0
8.208329,-0.773234,-7.396038,7.813626,-2.006204,-2.559379,1.523480,-3.508357,2
7.910579,-3.880466,4.044992,-0.246417,3.894278,-9.524449,-0.979007,8.129382,1
-8.676783,-9.957739,-4.343669,-9.994040,7.338631,-7.691668,5.211200,-8.819636,1
-4.808700,-2.019362,-1.217869,-1.654570,-5.818313,1.728791,4.763218,7.146832,1
-7.465216,-2.454236,-4.688710,-1.345390,-6.333531,0.439196,9.858484,-9.573635,2
-6.299109,-1.885255,-6.254780,-0.390695,-5.950969,-3.434799,-7.153901,-10.100951,0
-8.151286,5.255780,8.330022,-4.765920,5.405869,-5.746506,4.440987,-8.611817,1
-0.215981,-6.289355,-4.121747,-9.381084,9.341167,-2.951613,0.183765,0.029040,1
4.352136,1.730065,6.764269,-4.361989,0.324516,6.734067,7.195496,6.751101,0
10.637543,-9.886243,-8.057618,-6.947343,7.453478,-2.515981,-8.234821,8.406011,2
-0.391072,5.464458,2.215367,2.788512,5.677584,-4.315722,4.747072,-8.969466,0
1.097342,5.169754,3.025392,-8.423915,10.786758,1.255602,11.465982,-9.548729,1
2.645095,0.342504,-6.815316,-8.345684,8.126157,-2.526500,-0.130317,-1.138704,2
6.558275,1.044384,9.090106,-6.213242,-1.227029,-5.692523,-1.618621,-6.190504,2
1.201078,-5.202809,0.693508,1.655639,5.793576,5.158977,11.452161,-6.183680,2
0.611462,-5.479142,9.205412,-10.012543,5.249159,-8.045510,3.980948,-5.063375,2
-6.968070,-7.747036,5.549311,-6.758516,-1.431973,6.930053,-0.320755,-7.621693,1
0.199579,-5.446427,-6.647344,0.793701,2.313435,7.078375,-5.207546,1.691904,0
-6.184669,-4.007910,5.957753,-2.115139,-1.343661,-9.219602,-1.550864,6.942535,1
9.569543,5.540817,7.758053,-4.223395,6.060654,-8.669393,-7.322721,7.731306,2
4.864122,-0.054617,-0.959792,-8.689258,-8.177092,-5.814302,-4.252443,2.370669,1
-7.895934,-8.478687,3.245093,2.030488,9.953220,-3.690811,0.506452,-3.866724,1
7.862440,-0.339821,-0.173360,6.773833,1.209351,-3.911785,-0.936477,7.302879,2
3.446437,-1.576406,9.342941,-11.907032,1.837807,6.447516,-5.302403,-6.497914,1
5.748259,3.944657,-2.230715,2.172482,-4.186313,-6.531657,-3.019112,8.202226,0
2.173426,-8.968396,2.335637,5.381672,2.772428,-1.717135,-3.022330,2.726276,0
0.498102,-9.314132,9.792041,-1.540879,-4.459127,-0.698500,-7.130351,-4.890232,1
7.800649,-4.001046,10.552359,-1.422312,4.675661,-6.343440,2.720218,6.155960,2
11.318733,3.481731,5.946151,-10.178742,-5.892605,-5.908625,-5.854293,-9.804527,2
7.695793,1.240485,9.570799,-5.744453,-8.501758,-7.227900,7.084841,-10.006547,0
-4.239135,3.265660,-0.945673,-8.311150,-1.720522,-4.153100,1.004545,-9.835206,2
-7.444598,-6.165449,-6.522059,3.399341,-7.459184,-11.253831,9.766151,-3.395548,2
1.009210,1.378819,1.343801,8.188382,0.531211,4.289852,9.436605,5.982675,1
11.572753,-8.483418,10.766055,6.726163,0.006098,-5.057487,-6.733970,-3.585619,2
-7.002202,1.558643,8.916496,-6.343639,0.246078,7.806023,6.224965,-5.824531,2
-6.086366,1.522172,1.367155,2.966223,6.188187,-1.191076,10.301504,-9.080944,1
7.243086,-5.524166,-6.413527,-6.447711,3.700750,-4.715380,2.989292,-8.265434,0
0.309051,-8.640769,-1.997523,-5.011453,5.749161,6.883214,-5.226377,-9.028163,1
0.013461,-4.581479,6.405312,-4.934035,-2.340242,-8.783980,6.352220,0.334631,0
10.012892,-8.940003,6.073886,-11.317411,-0.986804,-10.567905,9.967241,4.038488,0
-2.710217,-3.751611,1.441501,4.520119,11.254690,-10.247287,0.362275,-7.018633,2
8.540744,-11.483542,9.302812,-1.808657,8.580331,2.575622,3.690361,-2.331056,2
6.824271,-4.383928,1.447983,1.525278,6.724257,0.034412,-2.361299,1.361810,2
2.905466,6.047962,8.344767,7.848712,7.901011,2.520074,-5.124431,-7.278307,2
10.809961,-9.132152,-4.820102,-0.703634,-5.975307,0.752652,-2.458375,6.940383,0
-5.037547,6.672103,2.499230,0.107306,10.646128,-6.684530,9.586417,3.991567,1
-4.307891,-5.596939,-5.045783,-11.302892,-3.140397,0.697519,-0.325445,-1.951339,1
8.249384,-2.513862,0.075598,-9.346911,5.610683,4.752052,5.434763,-10.512687,2
2.103061,7.582789,-6.604822,6.890904,0.848714,-2.971886,8.612871,-10.885554,2
2.195796,-6.669333,8.839830,-1.299623,7.617148,2.377895,-2.126825,-3.978000,0
10.771791,5.587330,-2.439460,-10.047220,-7.042077,-11.000702,4.786074,-11.508628,0
4.404953,-1.503157,9.637304,-3.726777,-2.667278,-5.162602,1.852102,-6.754702,2
-1.924718,-9.940738,2.441592,0.834311,10.098902,-8.433102,7.509551,0.931021,0
-8.330729,-2.190737,3.560533,0.420157,-7.274758,-3.200400,8.272739,6.447161,2
4.540570,-4.020050,8.444409,-10.490909,-7.134762,6.925646,-5.303032,-2.176853,1
9.855268,-7.264709,4.302006,-2.053261,-8.171344,2.158063,-3.491606,2.303257,2
7.205564,-1.526411,11.145129,-0.825916,0.855613,1.994342,-3.663460,2.354571,1
-7.851173,-10.353023,5.464592,7.623080,7.818382,-6.741386,4.870409,-7.150722,0
-6.446788,-1.615338,-5.978691,-5.025484,2.567159,1.937983,2.679714,-8.193037,2
-8.729719,3.507139,-0.963651,6.590126,4.696191,-0.805302,-3.113593,-9.130020,0
5.400057,1.120439,10.303014,7.143102,-2.095548,-9.825790,4.156216,-2.939605,2
7.293864,4.172943,-8.112950,-3.294242,-2.579649,2.009126,-3.846091,-4.178563,1
-3.379375,5.423488,5.227109,-6.004349,-6.891089,-1.011171,-1.531742,6.383660,2
2.170868,-2.931830,8.682342,-1.251638,7.291759,-9.716852,-3.086083,-6.284376,1
2.523457,3.310810,-2.665987,-8.229120,-4.292081,-3.792185,2.945622,-9.699506,1
-1.915145,7.372512,-8.101280,4.780901,8.637622,-1.310938,11.007887,-3.416612,1
10.237494,7.689201,11.089694,5.851796,4.685797,-5.673755,2.513277,-10.622712,1
-5.474764,-3.609522,5.891158,7.791109,-7.387630,-7.145676,6.566572,-7.517681,2
6.302385,3.202607,9.966313,-5.017840,-5.942926,5.494600,2.572626,5.579616,2
-3.753740,-4.142625,2.809586,1.790108,2.315997,4.656851,6.942657,-4.315512,1
-2.144011,-10.254917,-3.024248,-6.866573,-7.341146,3.276623,0.925890,4.905931,0
9.822662,1.362785,0.197596,-0.813760,-6.621456,4.130967,-6.557674,-0.594711,2
-7.334362,-5.649603,2.576864,-5.412925,-3.135077,0.882993,0.473670,-6.495330,2
-1.132468,-1.018344,-0.694996,-1.544876,-2.841774,-7.421786,-1.341665,-6.758827,1
-2.667864,-8.949971,4.890112,-1.063467,3.213889,-7.313829,8.626991,8.297115,1
9.579177,-2.963409,8.352229,6.868343,-3.449451,7.017317,-5.821585,7.418214,0
-5.873865,4.012402,4.830590,-9.985739,-2.383040,-10.463361,-2.791434,-9.217227,0
4.901945,-6.062936,-7.728172,-11.744376,0.960456,-5.705185,11.081556,7.901569,2
-0.093494,-2.879973,-7.672350,-3.925285,-3.287853,-7.877491,5.562996,1.121434,2
8.996715,1.111605,-0.915558,1.359575,1.297446,1.357536,2.618312,0.647372,0
5.331918,-10.743291,10.850197,7.377248,-2.406600,-5.998942,-0.924338,-3.559471,0
2.824916,7.061095,-2.804263,2.559615,8.945351,3.928373,-0.465274,-3.576894,1
-6.406727,7.640317,-2.308549,-4.453326,-6.272821,4.032432,-6.764691,-0.624373,2
9.713326,-11.327365,-4.486114,6.348563,5.922577,3.556098,5.951560,-3.177058,1
4.445992,-1.323697,-5.568936,-9.169082,2.972434,0.516997,3.193976,-1.447472,1
-2.367620,-4.035076,-1.660566,5.855801,10.079658,-0.240991,10.815793,-7.626082,2
-7.268940,8.318764,0.681253,2.426037,10.617724,-3.133298,-2.151624,1.521023,0
10.202129,-1.638567,6.456318,-11.242405,-0.442094,-4.812404,3.378238,0.553452,2
7.623086,-2.089684,7.683205,-3.674225,-1.473896,-2.057253,11.371725,0.983296,2
-2.958723,3.814865,4.568374,-7.608055,-7.355047,-0.198471,-5.144257,-10.111294,1
10.598417,2.417540,-1.717217,-1.920877,-3.928665,-2.947015,2.385666,-5.132649,0
-1.773492,1.686676,2.190129,-9.002302,4.701264,-5.582466,7.775518,6.500409,1
5.747557,-3.004731,0.455149,-7.887776,-3.517060,-5.492783,11.010454,6.022184,1
-1.244954,2.873156,4.690011,5.965361,-2.156871,3.302751,3.076278,-9.788300,2
3.214295,0.250558,2.821805,-8.222274,7.207927,-0.670326,-5.097429,1.753114,1
-1.559395,-7.991190,-0.417995,6.264465,-5.476008,-9.450366,3.419633,-10.090493,1
4.928009,-6.009987,-3.462736,8.533931,1.404595,2.607251,7.766564,-6.156868,1
-0.978573,5.560378,-4.876655,-5.834805,-0.021706,-2.199355,-8.367412,-4.110140,1
2.223761,-10.544855,-4.468337,0.126269,1.038024,-8.275901,6.038505,-1.955600,0
5.990955,-0.063861,7.933458,2.050591,-8.188564,-0.673609,-5.256844,8.386228,1
3.075248,-11.038767,-2.852383,-1.310757,-3.208111,3.383387,2.239182,4.290220,2
3.057722,1.754917,0.106640,-7.043284,3.009042,6.710742,5.351454,-10.054063,0
-0.682933,5.192328,1.406589,-4.304145,6.704009,-10.569271,7.027972,-6.990599,2
-2.241201,3.976744,-0.005137,-1.829136,-0.191600,-8.540190,5.828573,-4.782872,1
-4.264674,1.992002,10.903488,-11.309880,11.540580,-1.478372,-3.273404,1.826948,0
-3.993898,7.050971,9.655134,7.028739,7.760121,-4.654826,-7.837186,1.110842,0
1.882399,-0.573003,-3.990946,2.755986,-4.323542,5.674889,4.613035,-3.097235,2
-5.527370,-9.799439,-3.564783,3.104748,-5.293500,-6.099052,-6.392181,3.518618,1
2.300843,-8.294222,-1.989149,0.673008,4.902248,0.608835,-2.777259,-10.223994,0
9.929278,7.592509,8.431338,-6.593902,-3.340702,5.664940,0.077148,-4.530879,1
-0.317271,6.210427,-4.799403,3.867943,-5.060483,2.496597,-6.479220,-1.036612,0
7.638866,-7.644486,6.575461,-2.297542,6.899034,-10.179745,5.485263,5.714958,1
3.677969,-10.410166,-2.697448,-6.612490,-5.443590,-4.339406,9.211797,6.755507,1
-6.437479,4.184540,5.226352,-2.748238,4.157538,3.167070,1.716778,1.084427,2
-4.783611,2.682095,-7.172664,-5.158066,5.206895,-4.332302,-1.960119,-10.869619,0
11.505725,-7.603576,-5.327798,-2.442711,0.790615,-8.671152,5.216659,-9.423983,1
2.154331,3.537713,3.592885,-1.471016,-2.111881,3.811542,-1.909219,-7.926163,2
0.554859,-8.237228,1.780641,2.919534,6.642573,-5.028397,5.754869,0.383703,0
-6.817891,2.327320,-2.535311,-5.019021,5.854623,6.202342,-6.795295,0.875442,1
-1.100444,-8.136458,3.699738,2.210581,8.822720,0.243707,-2.624346,-8.290010,1
2.625055,-3.284709,-3.092322,-4.929886,-0.156926,-6.645001,-2.989541,0.592378,0
-3.931852,-4.631348,-0.791133,3.323406,5.620454,0.862599,1.137396,-4.287931,0
7.990436,-7.066458,-7.874104,-9.808175,-6.113638,-11.066237,1.558402,2.207554,0
9.045788,6.790153,0.604146,-11.110584,-7.535408,0.869807,-5.856544,-11.236671,2
9.927843,0.068339,-7.181668,1.748329,-3.549489,1.446708,-3.409342,-1.538145,1
7.814498,0.124471,-4.585903,-10.076781,-7.630028,-7.832176,-7.041266,1.031369,0
-0.259239,1.067961,11.144025,-8.490051,-2.219516,5.512978,-0.104973,-5.409649,1
-7.793337,-6.878518,5.300213,-4.179209,-2.617467,1.313302,9.071168,0.719835,2
6.823910,-7.701011,-7.318806,-7.720207,-7.623120,7.286521,-2.130986,-1.106206,0
-0.036106,-7.931139,-7.706887,7.060970,-4.696086,-4.907615,11.260320,2.822368,1
9.716436,-0.781088,2.628002,-4.833156,-7.359762,-11.300930,9.315629,1.145685,1
-4.474094,7.235472,4.450601,-11.407202,2.373049,1.543826,-6.998110,-4.360029,2
7.131272,2.700369,9.378375,5.015656,3.380021,-4.584238,-7.751350,-3.402151,0
9.456548,2.491928,5.168615,6.965012,4.945486,5.286065,-0.448180,-11.315096,0
1.299535,6.596972,8.926932,-5.867840,4.824194,-0.587849,6.294316,6.899683,1
1.559652,-1.834338,5.491277,-9.342295,9.465912,-0.408871,11.407548,2.519437,1
-3.979422,-10.027536,-7.489727,-1.675582,1.710778,6.180458,-6.653768,-8.138532,2
2.966700,-10.788623,10.794635,-0.281681,-7.852805,2.273253,11.027149,-2.172812,1
-0.434192,-5.270967,3.245857,-10.794275,0.429564,2.837547,10.087157,-2.096674,1
-7.775104,3.372927,5.181059,-3.023745,11.261906,-1.879109,8.885714,6.857060,0
-1.048588,-6.284374,5.666540,2.140877,7.187223,1.396286,0.078949,-5.794628,1
7.134330,-9.429586,-3.374199,5.071421,4.600352,-2.441449,0.151156,-10.115972,0
9.057652,-3.838484,-0.584443,3.371370,7.394132,3.562077,-1.684622,5.670752,2
6.892822,1.144732,-0.351812,5.268258,7.888707,-9.915896,10.066292,4.506857,2
7.818658,-8.153688,-3.545519,-6.535898,-4.756677,-8.931931,-3.315890,5.083978,0
-1.490890,-6.321623,4.468152,-6.794400,6.095795,-6.356966,-3.294648,-9.838561,0
-1.553219,-2.014384,-8.318451,7.094669,11.060137,2.967596,5.356757,-4.999909,1
-6.405944,2.690913,2.278338,-9.593231,-1.602468,7.824089,8.903582,-8.078290,0
-4.379981,2.993728,7.626992,4.018805,7.271339,-4.735967,-2.839348,-10.464545,1
-2.838769,-0.530205,8.635530,-7.447996,-3.405691,4.046211,2.640825,7.108070,0
0.276588,0.361308,9.051307,-8.870997,-2.273984,-5.396733,-4.730105,2.620230,2
-4.448448,1.492693,-6.455432,-8.992104,4.234593,-1.127197,-8.214587,-5.343607,0
-6.419786,7.989663,0.258940,-4.617867,0.604913,-0.160409,-0.789018,4.237845,2
-5.309585,1.714538,0.373082,-11.125034,1.640946,-9.133692,10.267971,5.588772,2
-2.651766,-5.238543,8.081902,-2.899329,-5.044666,-0.832537,7.232808,6.595807,2
0.749920,6.865123,11.453853,-9.223066,5.382790,4.007015,7.458912,4.469735,1
-6.004339,0.971341,1.034542,-5.101026,-0.077261,-9.302524,5.581487,-0.198422,0
-8.458048,4.239102,-1.110611,-5.257119,-2.922430,-1.617738,9.259060,8.115863,1
-6.129261,-9.028737,1.378827,2.421968,2.914155,4.009924,8.270478,4.148690,1
-2.394529,-1.050600,11.284737,5.386091,1.661351,-10.453069,-4.570561,0.897057,1
4.339153,-0.939889,3.780837,6.661517,3.380675,4.515313,-7.931983,-10.503650,0
5.633800,5.289157,11.707632,2.428906,-7.276901,-2.714335,-7.520800,2.213787,1
-0.230435,-9.037033,4.825393,-10.597866,7.891861,-1.784922,8.072060,-9.237862,1
-4.775662,-5.264352,2.122888,-3.952601,5.046978,-3.213769,6.855405,-7.976708,2
-6.746604,-7.953444,11.370868,-8.760406,8.814865,2.777277,5.929268,3.183199,2
7.101331,6.005575,-6.169615,-10.379088,3.015343,3.238585,4.074066,-1.535897,2
-1.181131,-10.785653,0.419292,-4.845276,-3.782361,-7.197765,1.640746,3.130347,0
-4.072572,6.141109,-3.883950,1.640946,4.423693,-10.408784,3.315846,5.031087,1
-8.035852,-0.546996,1.315007,-5.025689,6.010958,-8.891727,-7.401368,0.513432,1
-3.985342,0.978495,7.569559,1.655696,7.038176,1.990514,-2.847496,-2.882088,0
-7.213229,6.682668,2.456113,5.330177,2.101007,-5.528186,-6.639243,8.183357,1
-2.693878,7.760433,-7.204069,-2.457263,-1.220442,-11.604109,-2.685749,-5.865371,0
5.059045,-5.413767,1.257426,-11.032099,-5.554722,0.658938,7.160214,-6.445833,0
6.033593,4.129407,4.773480,-5.379971,-7.535541,-3.965571,9.128869,-7.291279,0
9.545634,-10.693588,-5.479059,3.841546,-7.554331,-3.600686,9.193120,-7.910944,2
-4.509146,-5.932371,7.888416,-6.373139,-6.999822,2.270365,-3.670888,-9.562872,1
-7.139740,-7.992237,8.978891,5.477536,3.933675,-0.416355,6.426604,-1.093783,2
-6.271102,-0.611350,-1.396088,-10.525737,6.427445,-8.983839,-4.011300,-7.487519,1
5.620326,5.656949,9.007054,2.497400,2.506047,1.137970,-4.647104,0.197006,1
-2.364093,-7.358182,4.620902,-2.315513,5.257469,-11.567248,-8.378902,-3.713341,2
11.526653,-7.784717,3.828953,-4.896475,-6.971192,1.858115,-8.378887,-3.687219,2
-2.894960,1.973520,4.653298,6.356144,-5.557462,-10.234279,2.302691,2.456484,1
6.454837,7.977882,11.055561,7.754780,-8.618472,-10.899570,-6.618525,-3.979707,0
-2.504319,2.322281,7.619097,-2.321226,4.653142,-0.857049,9.856544,1.673886,2
-4.451888,-7.761224,-4.468371,-9.601086,4.706484,-1.124831,3.887892,-4.217047,1
6.265200,2.968289,-2.921546,-0.941760,-2.507575,-2.509731,1.650819,2.205498,0
8.917022,5.278650,-7.181160,-6.294398,-6.541296,-9.372654,9.595840,-4.605707,0
8.795153,7.211368,0.099314,-9.126048,3.840234,-11.053122,6.945205,7.520354,1
6.144894,-3.617401,-0.292064,5.393542,3.310569,-8.375597,-2.614148,3.080166,0
6.830419,-5.294769,10.681094,3.402145,3.286143,-5.163648,-1.677565,-8.536460,0
7.346731,0.872283,-7.509015,-1.225207,-4.717413,7.564895,0.104919,-3.013709,2
0.929676,3.035115,8.505452,-8.943023,-7.037502,-11.156870,6.678175,0.498925,2
-3.550473,5.520664,6.898602,-2.223157,-0.371284,-10.930764,6.414492,1.481551,1
-3.234112,-3.877069,-4.283658,0.525432,-0.279301,-7.688257,3.869615,3.014790,2
-1.283911,-10.247584,-1.967017,-6.534626,8.468645,3.796340,5.531903,-9.110585,0
-4.128995,6.395214,0.621125,-2.264254,-5.543863,-6.557791,-7.432351,-7.045809,1
8.311972,-10.055385,3.648309,-7.529437,8.883058,1.142919,2.464503,-5.440859,1
1.451839,5.028086,6.404521,6.275640,-2.482925,-7.792861,7.404839,5.239328,2
2.807669,-4.900005,-1.322889,-2.359617,0.944167,-5.539033,-4.702980,5.694625,0
