x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,label
3.440482,-7.668028,8.410294,-7.002046,3.042499,6.276559,7.430481,-3.770643,-7.992284,4.582171,1
-7.556840,-9.466770,-7.503440,-0.534469,-0.951751,7.006838,3.770859,-4.388790,2.748003,5.582115,0
6.331094,-0.723970,2.868443,-2.725222,-5.078096,7.930587,1.312075,7.072127,-0.983260,6.221265,1
3.340210,-7.117890,3.796738,6.737879,1.388247,2.528779,-6.750122,1.590578,7.876453,-4.437629,0
2.495846,6.246467,2.471516,1.105491,4.893427,-1.231374,6.276821,-7.285865,-1.952903,-9.116551,1
-6.918086,4.746956,10.790731,4.232361,7.168889,-5.764164,6.817175,8.476032,2.597212,5.351558,1
3.455995,-1.326653,1.941076,1.569380,9.754021,1.241046,10.160332,2.155744,1.272441,-4.373693,0
-4.729007,-7.471265,9.994625,-7.204505,-4.424410,3.050998,-0.061634,1.681930,7.439852,5.088570,0
-5.341312,4.806449,-8.841488,-5.532581,8.548969,-4.865822,-4.274111,5.573103,2.836660,-8.955207,1
3.050319,-3.199256,-5.673303,7.989027,3.402398,-3.804639,-0.258288,-3.911709,3.090203,7.591252,0
-6.486014,-0.490637,-7.801435,1.926211,-4.583755,-0.136241,-4.032478,8.337801,-2.806562,-4.079391,1
5.516025,-10.887835,-4.227137,-8.494889,7.690925,6.186707,11.025976,-0.389694,-6.394881,4.047733,0
1.608675,-10.264021,8.089962,-1.673646,9.393297,-7.938125,3.897730,-6.179614,6.922771,-0.017965,0
-5.433101,0.932237,6.017435,-5.733410,-3.734708,3.494355,8.668624,-5.824899,5.840602,0.003875,0
-5.240893,-8.547207,-7.166351,-3.329048,1.555164,-2.457730,0.830321,5.358139,6.045482,-5.061263,0
1.690187,-8.314232,11.030395,6.294117,10.282040,-8.174299,-9.005780,2.052009,2.491658,-7.699858,0
-6.606216,8.062229,-1.183522,-5.940594,-8.053791,-8.057979,-2.471639,4.593225,9.100024,-1.962137,0
5.286179,4.534190,-2.938523,4.681506,-3.004138,-1.581426,-0.640925,-7.097609,-3.829945,-9.778103,0
-1.727280,-4.640209,-3.360713,-7.153230,8.257194,-2.183235,-4.444884,-0.852886,-4.420134,3.994859,0
8.360621,8.760525,-4.658422,0.422420,6.996327,-6.776870,-7.512707,6.589286,5.472779,1.535411,0
-5.948810,-7.829013,2.480001,-0.484518,-0.283397,4.684307,9.989649,1.951695,9.522734,-0.803330,1
2.296345,8.975271,4.833646,8.044865,10.332609,3.126157,-6.167241,1.991157,9.008991,-9.986494,1
-1.363971,4.882529,11.061023,-1.014323,7.448481,-8.570583,-2.518827,-2.292057,8.030676,-5.782837,1
-6.422468,-2.185575,-6.885394,-1.380161,7.664245,-0.125823,-5.930221,-3.597212,4.672458,-2.672248,1
3.431698,-0.652025,1.675103,-3.930887,-1.957364,-9.270790,2.127263,-8.539665,6.923235,4.457812,0
-3.654960,5.031074,9.844677,5.351464,0.021297,8.635857,-3.991589,6.127757,-4.027508,7.244276,0
-4.666828,-2.728923,-0.805398,-6.541596,-1.136213,-0.744325,-8.115821,-7.621335,-4.819304,-10.549677,0
8.483516,0.697232,-8.371243,5.000006,-2.977189,-6.922301,8.156547,-1.793381,1.450940,3.927285,0
-5.981919,-3.788568,3.332900,3.097624,-6.468072,3.909998,4.651604,-2.290249,-3.067153,5.098124,1
6.820258,-6.217031,-4.186227,-1.623346,1.254475,0.811147,-1.198491,-2.264665,-1.737993,0.778234,1
-7.089540,7.619103,-5.939111,-6.970889,0.596189,-2.956223,5.266582,4.059089,-2.896026,-4.829301,1
-0.630305,7.664785,5.625314,-0.482105,-8.570751,-5.808928,2.680050,-0.220894,1.574855,-2.242627,1
-0.762497,6.502571,-1.979862,-2.457998,9.621558,-2.972752,5.743997,0.102868,5.935580,8.844443,0
-0.455877,7.907744,4.504432,-3.782579,-0.161378,4.281169,-8.951618,-7.198069,10.746856,-8.636415,1
4.359951,3.823505,-1.124566,1.949682,3.155771,-5.788895,1.617141,1.010611,-0.057186,5.904829,0
-8.179541,-8.352839,-0.198231,-0.764858,-3.091580,8.698954,-2.134879,0.688968,5.735415,-7.489496,1
-7.751542,-11.132045,8.206629,6.437530,9.979223,7.208496,-6.378894,-8.222168,5.723232,1.384863,1
3.751516,3.142813,0.407750,-1.364039,1.367236,-8.895221,-6.958195,-1.545071,-7.051679,-3.211258,1
6.855648,-5.384024,-0.958611,-9.078391,0.969029,-8.193012,7.118214,-5.950984,1.235909,3.443843,0
6.297668,-6.836912,7.349498,-3.435772,10.153930,4.158852,3.241884,-4.627120,-4.345321,-7.430538,0
0.578912,3.382331,8.044145,6.340584,-6.484649,-2.533228,-5.945647,-1.729368,5.474237,8.204005,1
5.224251,4.052260,2.243233,3.769413,7.215703,1.444106,3.226846,-1.424295,-1.846954,-5.686162,1
5.366815,-6.648913,2.034015,-8.961373,9.435288,-3.609695,-7.164454,5.740300,-4.094061,-7.445365,1
7.678483,2.016160,-4.048281,-8.684041,2.512043,4.208758,9.905123,-7.338421,7.671445,-10.702462,1
6.538245,-0.254567,-8.517686,8.738636,8.851151,-4.747244,-5.265552,-3.541477,-3.973417,-7.227891,0
-2.145735,-0.165705,-6.160470,2.698026,8.234228,4.794346,-4.253195,-3.552925,10.069408,2.255544,0
-6.136858,-6.255576,-1.934831,-4.981782,8.212476,-9.743928,9.394812,-6.711793,-0.684602,1.494584,1
-6.965809,-6.715523,-2.027768,5.602479,5.908714,2.041517,0.254146,-3.422540,-7.007235,0.067489,0
9.278899,-6.959569,1.063531,-0.980371,3.607032,-7.141766,-1.498169,-4.640685,-5.085216,6.277294,0
7.258678,8.999017,-3.256083,-7.883978,-4.269317,7.851164,8.039002,-2.314130,-7.239330,2.507170,0
-4.525859,1.406835,7.640649,-1.501408,3.903630,1.611406,6.346852,-1.062970,10.183015,7.524051,0
-8.712728,-1.807612,2.431945,-9.349454,-7.033403,-3.881006,-2.764389,6.769435,-0.322345,-8.295351,1
9.270586,8.746487,8.114715,-6.876688,-7.135291,-6.196481,-0.028083,-0.218898,9.738930,5.082357,1
1.846734,-4.177301,6.113309,-5.617191,9.944197,-8.612155,-4.949446,-9.124128,-0.947717,-0.786119,1
-8.309988,3.879180,4.997760,-4.665340,-2.198480,5.989511,2.137745,-10.071270,-6.465169,7.316371,1
-4.675222,0.018849,-8.650886,-2.457662,10.365915,-0.086207,2.591175,5.769009,8.156458,3.736642,1
6.378571,-0.207380,-4.218432,-5.992074,6.804162,6.910035,4.156503,-8.776287,3.134368,5.372761,0
-4.133244,-6.362087,-5.100477,5.744706,4.818768,-0.135970,-5.953368,3.722896,-7.782824,-0.969963,1
-5.397747,-8.408507,-6.614964,-11.032873,-3.603502,4.275766,-4.021012,1.576727,-1.037318,-0.562432,1
5.243342,-10.046309,6.329413,-10.543941,4.942833,-7.070648,-3.409080,-10.257743,1.450322,3.073354,0
9.431893,-10.304921,3.087038,5.321823,-3.926926,-2.260826,4.374704,0.290726,-4.660457,-10.551383,1
-6.939273,0.121836,9.616046,3.170553,9.843902,6.387465,-1.046417,-4.077098,-3.607417,-7.342990,1
9.784049,1.398846,-3.708937,-7.134510,-7.763021,-2.944072,10.273588,0.122302,-7.337801,-10.803470,0
5.616115,-7.864827,-0.958864,-4.446701,10.216580,1.737159,-6.406592,-3.101931,-5.642362,-6.115684,0
10.340473,3.837644,-5.196412,-8.747271,6.244359,5.284614,6.440234,3.686153,-2.087238,3.174839,1
9.605547,-4.797890,3.425342,-4.496857,-8.267915,8.682123,-4.812037,3.156516,-8.251510,-5.267045,0
0.119054,0.835381,8.210751,-5.343586,6.751399,-7.451682,-9.016751,5.452530,-6.296991,3.180150,0
8.647796,-1.877873,5.858401,-2.464120,-8.012251,-5.411074,0.773662,-2.712043,3.330171,-4.300791,0
1.522085,0.811963,-2.584528,7.614518,7.003017,2.174372,-7.728238,7.116146,-3.478539,-7.253834,0
10.316223,6.681189,-5.433173,2.812203,-2.080764,3.797613,3.976974,4.574657,-5.921553,-4.978635,0
-5.201230,-1.812500,6.656852,-1.079983,1.339389,6.547850,-3.476652,2.875713,-0.820039,4.000170,0
-8.828279,6.892669,-3.900674,8.693874,5.358880,-5.954425,1.847045,-1.711816,-4.969685,-3.121643,0
-1.876274,-9.890658,-1.230223,-9.879417,8.320054,-9.429808,3.063899,5.835200,-5.910370,8.097653,0
8.093502,7.959161,9.115289,-2.438821,-5.267202,-4.731957,-2.834949,3.032633,3.878338,3.412556,0
5.035874,-9.042092,-8.468642,-4.996987,5.033084,8.084239,-5.739513,6.493851,5.815967,6.850216,0
0.437577,7.754480,6.384887,-4.005751,1.887915,-3.358228,-3.926689,-3.617758,-8.677282,-8.235672,1
-2.318371,-6.822356,-2.838975,-8.881281,7.900708,0.966511,-4.075393,2.966450,-6.968214,-2.182582,0
-3.194597,-6.538109,-5.022361,0.976364,6.380513,8.764539,5.087860,-7.130027,-3.821539,-5.823673,0
-7.498353,5.175409,-1.282475,-7.904123,3.627068,-10.642543,5.383698,7.576415,7.391723,-10.334308,0
1.789782,2.410828,-7.581040,-10.850892,-6.109184,4.213507,1.246388,3.040708,-2.435944,-10.400253,0
2.523644,0.135377,-2.330539,4.895529,8.726830,2.177926,2.070289,-1.400913,6.033424,-8.909755,0
-7.257492,-6.289991,-6.633117,4.800900,2.226646,-4.881441,10.983870,-4.486590,-6.789418,-7.336209,1
10.937383,-10.623693,7.016447,-5.279557,8.991132,4.751343,6.018969,-6.558272,9.268674,-3.476226,1
-1.812682,5.753599,7.363464,-2.153881,-7.187322,2.885955,-5.916445,-5.458765,-3.329249,4.579534,0
-8.400837,-9.548727,-4.477516,-2.197478,-3.271409,-10.441956,0.491880,4.123220,-4.649593,5.399659,1
8.354025,1.232402,2.574689,1.495139,7.269761,-3.372936,-4.211580,-1.701604,4.702860,3.068957,0
-7.032994,-8.990807,9.271561,7.518150,-3.795123,-10.432339,-3.205010,-3.794623,-0.664057,4.748512,1
10.320991,1.533696,10.289616,-7.147739,3.769909,-10.142141,-4.309725,-4.655104,-3.565922,-3.349897,0
-3.124186,8.034133,4.621516,3.304079,-1.933739,-8.867255,-0.547186,4.066249,3.001677,-8.985424,1
2.388852,1.570313,-6.396610,-5.901910,3.099501,3.581776,5.138356,3.542364,-0.317263,4.902806,1
6.669415,-0.453456,9.768834,-6.898463,-7.412481,-3.377919,-7.852005,-0.414363,5.070396,-8.626993,0
-1.308329,-1.304224,-1.829174,-2.744412,4.675407,-1.008074,0.104080,-8.353546,3.964402,-6.875393,0
-4.061449,-6.995200,9.533975,-8.704096,8.295756,1.342158,4.628433,-10.062430,-1.155602,-2.083227,0
-4.255471,0.326180,-3.449771,5.327469,-3.901662,-2.654768,6.909316,0.419957,-2.645143,-1.987460,1
-0.674101,-3.022600,-0.360236,3.995792,-6.937701,8.337050,0.750327,2.728023,-5.304735,3.311809,0
7.371651,8.945253,-5.097685,7.018106,8.288792,-2.138952,0.870848,1.295938,1.820828,4.286743,1
5.392993,-4.129372,9.487696,0.652533,-0.063769,-0.410312,0.192502,1.477218,-5.350972,-9.591390,0
-5.820778,1.809980,10.084581,8.090675,-1.298994,5.979020,5.205302,4.914392,7.563092,6.267942,0
-7.628538,0.231864,3.857311,-9.590121,9.867824,-3.699555,4.211530,6.864139,3.174949,6.820004,0
6.423155,-4.103623,-3.693903,-2.366564,-5.250960,3.259029,-7.713878,-0.371844,1.218905,7.612982,0
-1.228546,-6.895875,6.870071,-4.704679,0.048445,2.882335,10.653092,-5.806489,6.723382,-2.033946,1
2.789857,3.978688,4.801595,7.637051,8.695611,-4.420875,3.428945,3.097038,6.806907,2.326310,0
-1.252826,-4.463452,8.305859,6.842052,4.614865,-0.898643,-1.134332,5.354809,-0.727467,-5.533811,0
-2.969186,-2.231625,-9.170148,-2.025908,5.694858,-2.541709,-4.793098,-4.119780,-6.855620,-3.194668,0
9.581839,-1.520154,-0.014577,-4.285019,-2.487087,5.011913,3.849939,-6.596256,-3.673718,-9.173079,1
8.277381,-5.724357,0.897952,2.958623,4.016957,-5.810450,-6.002398,-4.913278,0.960463,5.699180,0
-5.518760,-3.790014,-6.912843,1.305630,-8.992577,8.121550,7.179650,-10.622378,2.150276,-3.955063,1
-1.160638,5.128626,-4.996348,3.692937,-8.682902,-3.198763,-7.967309,7.684111,-0.405303,-8.708957,0
-6.615329,-4.859587,0.672021,-2.178179,-5.783890,-1.821972,-6.091383,-5.666835,-7.952394,3.199705,0
-7.226835,-6.831575,-0.658802,7.406246,2.991962,2.423981,-2.131395,8.688109,-1.004205,8.189601,1
2.184220,-9.636875,10.322823,5.001254,-8.750761,5.454869,0.983610,0.332794,4.774386,-7.085293,0
-7.134448,3.222623,-1.433772,3.147456,-8.270534,-9.170505,-6.788034,-1.321673,4.712732,-5.324542,1
1.916810,-2.722148,-4.593248,-2.395179,10.769003,5.374029,-3.922180,1.323987,7.916887,4.803999,1
8.966335,-6.381755,-3.471115,-10.120129,4.826307,1.200383,9.188574,0.974626,0.008520,6.353674,1
9.629817,8.689074,6.049253,-6.062122,-3.397074,-10.311314,-3.750358,2.911120,6.456216,-8.510672,1
-0.003422,-5.963342,4.718319,3.409602,8.071479,-10.786217,8.053984,5.754282,-2.052395,2.180573,0
4.449278,-9.936529,5.294223,-1.888244,4.017978,-6.209226,-2.957898,5.168049,-4.509343,-9.827709,1
-5.125043,-2.152022,1.765641,4.702074,-6.191258,8.489782,5.023451,4.223881,2.539721,-10.743355,1
-0.848164,5.233572,2.985997,8.057577,1.483037,0.384971,-3.638061,-10.627418,-7.440457,3.538396,0
2.566520,-8.825072,9.852246,-1.146653,5.009889,0.797644,4.506035,-5.778806,-9.051738,-3.660602,0
4.314359,-2.352136,0.072481,1.524403,8.433016,-7.508219,4.413946,6.562778,4.209798,5.457825,1
2.296233,1.678270,-7.353287,5.968514,8.502931,2.132096,-1.035622,-5.929383,10.052094,-10.529923,1
-0.553285,-5.998562,-4.712804,-3.697117,10.841574,-9.778527,4.938701,-5.617980,0.221938,-4.945490,1
4.212387,-1.304530,1.512539,1.349111,3.308614,8.345488,-3.897453,0.565643,-4.778378,-0.429814,0
-0.855271,-1.513468,5.008691,-4.125349,7.779787,1.420976,-1.850405,-5.266076,2.780169,5.394505,0
4.044296,3.453284,1.630782,-2.413996,-5.875458,4.468851,0.760966,-6.143314,-8.823439,-5.682796,1
-2.027492,-2.587518,-6.670845,-9.335466,10.892609,6.055456,9.565086,-10.030508,0.401388,0.201548,1
-1.081657,-5.482373,-3.855290,6.797122,-3.483257,-7.185283,-7.171198,-3.371154,-1.665855,6.333188,1
-4.683254,-8.085758,10.073582,1.868332,-2.931864,4.270883,6.330303,1.669746,2.867971,8.116320,1
-0.783801,-10.079897,6.957291,-2.188215,0.699245,-5.986842,-1.031134,1.519281,3.290685,7.399496,0
-3.647202,1.904999,3.791357,0.229905,6.379663,2.756324,6.197178,-4.363153,1.524168,-2.844573,1
-7.204656,-6.992527,0.657166,-4.024504,-1.237684,-2.995558,-4.916037,6.862693,-1.956148,1.050864,0
0.722838,-1.329242,-4.373508,0.543653,2.604753,-1.409040,3.793451,-1.390931,-4.376599,1.922181,1
-1.562516,-3.459456,0.677350,-9.748939,-3.561747,-10.543118,2.327977,-5.065680,-3.627904,8.610477,0
-7.795841,-6.279763,6.852856,-0.672436,7.210187,-9.380861,-0.503365,3.864420,-6.491404,6.927934,1
-2.477806,-8.544798,-4.556860,-1.374679,7.708378,8.723150,-6.384637,4.655972,-6.272475,-9.643553,0
3.224413,5.744583,9.886023,-6.955157,2.491332,6.990625,-2.035439,4.688820,-4.300109,-2.731827,1
7.314253,3.735912,8.655922,4.496539,1.805631,0.104978,-3.209056,-6.261052,5.794843,-6.766505,1
7.803967,0.287558,5.567224,-5.624564,8.769631,-10.750026,-6.908214,-4.342245,-8.730747,-5.278853,1
-0.806440,-4.017652,7.683596,0.520477,-6.820782,-10.354661,-8.010108,-1.925765,-8.023308,-1.134571,0
0.909756,-0.868162,-1.346402,-3.461459,5.290079,3.502128,0.497307,7.443726,7.818941,6.000900,0
-2.170980,7.253525,7.455975,-10.441947,-4.421222,-5.474004,10.239446,-5.173439,7.115795,6.246978,1
9.780282,8.213847,2.133514,-11.100850,7.943326,2.376370,-0.626071,-1.284808,-8.119451,2.513184,1
-3.444771,3.750748,-8.402314,-3.467282,3.460821,-0.867790,7.134411,-5.527362,4.054977,-9.830244,1
3.594795,2.570037,2.183243,8.789773,4.743135,2.356049,-4.969550,-4.340832,-5.504704,-4.403682,0
-5.051458,3.953459,-6.055523,6.846108,5.300589,-2.873155,8.937988,-9.990341,7.157230,-2.122953,0
-8.529472,4.373382,9.057063,1.245021,1.553004,-9.995866,9.824355,-11.193868,3.366562,7.323686,0
0.935823,-9.907375,5.247874,-4.816902,-5.563687,-6.521915,1.764406,-2.787953,5.426599,1.105628,0
-3.375638,-1.335284,-7.858953,7.481533,-6.340756,-3.940874,10.170928,-6.107920,-0.000806,-2.291252,1
3.032398,7.013452,3.581431,-9.853012,-5.703780,-8.248263,-7.362706,0.966747,-4.969819,4.336264,1
-4.649254,-10.848483,-8.205637,-8.715817,-1.671974,-0.895724,10.571956,0.838866,-8.183859,-2.914977,1
-1.710242,2.370921,-2.003471,0.651727,-5.231891,-2.541132,-1.155920,8.937593,9.249886,-8.235700,1
-6.251207,-5.514380,-7.404178,0.060919,3.953050,-10.123553,10.531666,-6.693833,-4.477571,7.265652,1
10.668867,-3.678966,-5.825780,5.610954,9.436159,-10.438899,-4.068511,8.154349,-6.773111,-0.948917,0
-0.216603,-7.956528,-8.968620,-5.065859,7.480996,-8.971009,-1.939074,0.738639,10.302567,-0.787901,0
-4.330817,-10.429166,2.025054,1.869383,4.164699,-5.521137,8.882110,-6.339069,-1.122379,-5.468336,1
1.208719,0.538734,6.864620,2.856345,4.818372,3.511059,-1.861490,-7.360841,6.656819,-7.859478,0
-5.639004,1.539891,10.272041,8.058365,2.524857,-10.880734,0.021196,-6.837178,4.296353,-6.307857,0
-7.293416,-5.090092,-6.579039,2.385749,3.849930,-3.665258,5.786124,-5.957106,4.312906,8.488658,1
8.120567,-1.429591,5.643654,-4.676898,-1.896181,-2.645351,2.129472,-0.324494,2.944391,6.173540,1
8.734756,7.032565,-5.224289,7.539742,-3.088190,-2.230458,3.325338,-5.765785,4.512440,4.812154,1
5.404982,-6.212490,1.904769,-0.960111,9.498480,-4.669863,9.904454,-9.615355,-4.277221,-9.635344,1
-3.626338,-6.507463,-0.654817,8.270282,3.552830,7.139865,-0.398213,-9.796732,9.383350,-5.324256,1
9.185649,5.159697,1.550184,4.779074,-1.964386,-7.764543,-7.029476,-8.354012,-4.158154,-4.647320,1
8.946338,-9.393648,4.855624,-2.823546,-5.566941,-7.059123,9.287731,5.895326,2.232673,3.194399,1
-2.773784,4.266119,1.142649,2.100208,2.525597,3.285323,-9.082127,4.629543,5.020182,3.361307,0
4.941885,-5.693730,3.457661,2.196265,8.712986,-7.234944,-8.349782,5.686158,9.069320,4.617215,1
10.435765,1.471545,-6.214461,6.888643,-5.152734,-0.205018,1.332876,-8.279604,4.296238,1.327520,0
-5.529099,7.745729,5.013179,1.087542,0.323657,-2.131152,2.898032,2.189957,3.973219,-4.849667,1
9.070477,3.540200,7.508834,-9.530811,7.864391,-5.554486,6.748788,-6.739303,7.008917,-1.315491,1
-4.116495,9.041567,-6.480436,6.106639,4.895227,4.186952,3.561564,-1.346359,10.160947,-5.465196,1
-7.675486,5.887716,-2.295894,5.206462,-2.949816,-8.045537,9.203314,-4.433323,1.527564,-5.382177,0
8.555940,5.734976,-8.508681,6.301086,7.477576,2.279948,7.893868,5.043800,7.836767,-4.259735,0
-0.303340,5.691513,-5.421035,6.964172,2.051276,1.146756,10.663322,0.824661,-1.614472,-1.624092,1
6.922615,3.054694,2.448762,-3.253153,-7.226754,7.487093,-1.388717,5.206891,-0.995427,-5.963378,1
-1.320483,-0.651805,-5.464403,6.864999,5.228717,-4.714314,2.334092,-3.640062,-8.784480,1.037460,0
-1.340094,2.143189,2.389815,-9.281141,2.883815,5.543904,1.447531,6.747103,-4.624398,5.690306,0
-6.755391,-10.837260,3.651311,-9.550904,-5.279418,-4.761969,-3.832963,3.620715,3.726346,-3.055490,1
-5.950742,-8.923732,-1.608663,2.828963,-6.163345,4.976569,8.012760,-0.429278,-7.201563,-10.238289,1
-7.675663,6.227480,2.676857,-6.726213,8.988860,2.972664,-3.099712,7.267789,-3.004324,4.353331,0
5.309280,2.146201,6.429243,-9.855042,4.265720,-9.217581,-2.522420,8.904088,5.738783,-4.094353,0
-6.938653,-10.376199,-2.348497,-2.851371,-5.219915,6.103785,-0.667913,-0.833708,-7.239178,-1.379247,1
0.382612,2.895391,-2.988303,-4.900031,-2.967894,-3.398124,-5.356862,-9.030038,-2.339255,7.171467,1
8.894951,1.141530,-2.234361,3.582139,-6.171065,4.683297,-1.151277,-5.565785,8.945633,-7.731528,1
8.386882,3.295897,-3.983536,7.854952,6.335815,-6.659136,4.400562,-7.373385,1.191402,-7.212941,0
9.577389,-5.780609,3.896333,-2.342336,1.325061,7.650506,8.918874,3.575869,-5.365681,7.684800,0
9.646812,-7.776244,9.754125,8.412881,-5.421765,6.153314,1.474086,8.543490,1.677930,2.316252,0
2.748254,-5.529177,-7.114594,-7.501672,6.045818,1.881318,5.016828,-9.502810,-0.451953,2.637017,1
5.439424,-0.919140,3.802285,-5.568728,10.710024,4.205584,-4.824075,7.199202,-5.716448,-2.724535,0
2.208828,-9.338193,5.745216,1.454420,-8.541319,5.223889,1.529787,7.805952,6.871347,-10.787210,0
6.172469,2.864608,0.737804,5.500964,4.163930,6.750853,-8.896028,-0.959706,-4.590536,5.742442,0
4.374049,-10.184753,4.401921,-5.167623,10.470965,-9.959760,5.332082,4.258723,-1.798579,0.690401,1
7.934248,-4.511136,-6.313226,6.863091,1.079931,-0.846175,-5.420429,-4.164303,10.381555,8.726504,0
4.443429,7.631348,4.696529,-2.911811,5.042882,-8.648740,-7.144723,-4.101919,4.470736,-10.561170,0
11.380801,2.490231,10.190965,-4.665342,1.286743,-9.634534,7.980165,7.420115,-3.858588,8.058955,1
2.451488,0.828391,7.257348,1.133137,-0.234170,7.210396,-8.805095,2.625841,-6.529820,-6.120232,0
-4.479899,7.456980,-7.558862,-10.163364,-1.915545,0.439733,1.692132,-8.975548,-6.124216,5.108894,1
-3.657076,0.537018,-0.070655,1.864388,-1.537872,0.137582,-4.338914,-7.142711,4.245646,-9.139138,0
-5.869763,5.771829,-5.042987,6.943024,10.841541,-10.637838,-7.260817,0.218925,4.673382,-1.529505,1
4.988655,2.173705,7.195620,-10.406515,8.955303,0.365123,10.060991,-7.764563,3.950349,-9.927389,1
-6.878613,-5.451775,-3.759359,-8.056082,-2.681947,8.757985,4.041204,-9.021002,2.894400,2.061820,1
-3.749771,-6.501988,7.866121,-1.770959,10.374315,-9.079854,7.961058,0.493133,-2.105400,-0.983317,1
0.248594,1.247676,-7.572628,5.048977,1.879517,4.292356,-0.669837,0.829393,-1.470162,-1.918240,1
0.891512,-6.984940,10.027530,3.588119,10.456529,-3.637353,-3.501637,5.031647,-3.734694,3.555578,0
4.876349,-0.681712,-8.350840,6.821252,-6.816459,7.076747,6.961097,5.859959,6.450214,1.314902,0
1.466978,-1.799926,-3.946121,3.310204,-1.545947,5.185663,2.184012,8.920870,7.396627,-1.326664,1
2.192306,0.546008,-0.736150,8.883902,8.243811,-10.409694,3.817516,-7.796391,2.309414,7.931852,1
7.866190,1.242234,8.765255,0.527451,3.040086,4.613298,2.317376,4.615392,-6.267518,-3.771847,0
-0.997139,7.104541,-3.549138,-7.495451,-0.167296,-6.807627,0.008940,3.403310,-0.998415,-0.174292,0
-2.680417,-10.176215,-0.014726,-2.573941,-1.399980,2.775852,-1.404918,-6.521890,6.500885,-0.714730,1
-6.897162,-7.385919,-0.309162,-6.815575,-2.745254,-9.552783,5.645651,-9.326377,7.173935,3.130005,0
3.911309,-8.422686,-1.148100,3.705755,9.958102,6.682759,-2.101564,1.189608,-2.198817,-3.850283,0
-1.985376,-1.518713,-7.464189,-11.305886,10.422003,-8.422159,-4.501603,3.719987,1.425382,-0.565933,1
8.310158,-7.898461,6.494626,-5.818022,-7.962007,5.460284,-7.052983,-0.214522,-6.352140,-2.915109,0
-3.003755,2.813574,8.383949,-10.114162,-1.029536,-2.688409,-6.933095,6.327807,9.192288,1.562391,1
1.574446,0.635685,-1.570114,-11.257300,-9.059961,-5.802259,5.520498,-5.813598,3.306663,-9.883980,0
5.249856,1.852302,4.039120,-10.133974,7.895626,5.669981,4.414567,0.418277,-3.325843,-6.252776,0
7.842724,0.878018,-3.118638,2.479992,-3.050068,3.928433,-2.933248,2.913717,4.155438,-4.449207,0
9.760545,7.129999,-7.931559,-7.429513,-1.989401,-7.828093,-7.804300,8.745722,-1.621555,-5.894826,1
-0.493679,6.004827,9.768620,-1.652682,-8.596909,-8.319616,-1.119155,-0.257920,10.134786,8.726158,0
-7.150668,3.660578,4.974898,-11.001198,6.236518,-9.572665,-5.302545,2.135859,-0.514977,5.722473,0
-0.713721,7.576680,-3.652102,-1.095608,9.292676,4.701828,-8.609537,-6.310042,6.817176,-10.766631,1
8.662614,-5.976157,7.995994,0.657794,1.132034,0.147177,3.553272,-8.110551,-8.588982,7.511067,0
3.357274,-8.428284,2.419460,0.807861,-2.237407,-0.360248,7.340090,3.714700,-3.712373,1.624423,0
11.257368,-6.284607,-5.126685,4.391702,2.141160,-6.966088,8.919358,-8.731758,-2.728313,-6.446422,1
5.174847,4.261775,-4.134288,0.231315,-2.759208,-11.231624,-4.300353,-5.978416,-4.471650,-2.887124,1
2.128123,-7.308869,1.717091,-6.881964,-4.739876,7.911397,0.837760,5.723084,-3.727083,-10.453122,0
9.376307,-9.441151,9.813639,3.238165,-0.740817,-0.643606,3.190122,-9.438082,-8.289914,-4.211242,0
8.466102,1.850770,9.069154,-4.504204,8.038347,-2.148141,-8.125019,-7.098113,3.919184,-3.108287,1
-5.810497,-10.344730,5.370307,-6.413629,-4.031203,-1.693759,1.687833,-8.389346,6.837859,-6.742980,0
2.930765,0.521927,3.130016,-4.327851,-5.402229,-8.268461,-7.180499,-1.520088,0.500739,-2.378312,0
2.410465,-8.083089,-3.924877,-6.930188,7.415965,-10.586134,2.167629,-3.292307,4.553653,-3.494483,1
-0.416381,1.981031,-6.329607,5.091845,0.457747,-9.457351,5.705556,1.826176,8.247760,-1.090387,0
5.446981,6.453682,6.046689,-0.781044,0.020102,-6.402938,-4.010282,0.195604,-1.193943,1.868178,0
5.135046,4.184427,-8.424111,7.107709,1.764393,-3.682694,-7.644590,-1.557015,2.674121,6.785609,1
10.464194,-5.263142,7.349099,-5.223078,-1.191899,-7.864088,3.921147,8.433661,-1.912093,8.526491,1
-4.644546,-0.394920,-5.860711,7.733460,-2.217898,-0.148075,7.369982,1.603643,-7.756129,-5.687429,0
9.976802,-6.483259,0.324189,-7.239016,-6.850966,-9.318959,-5.681887,6.855521,5.935220,-6.208884,1
4.278346,0.647865,2.388546,5.463305,0.165701,-5.762706,2.980763,-8.441411,-0.760132,5.966350,1
9.133384,-0.729824,2.373902,0.892771,-5.294514,-1.096937,10.075860,5.168383,9.617991,0.911251,1
-8.174421,-9.467591,8.377814,-4.325394,-5.559432,0.558766,3.099011,-7.437675,1.304346,8.248792,1
7.448165,-10.785600,1.030686,-9.907131,-2.504798,-6.768423,-6.119177,1.262252,-2.822421,3.629789,0
9.073747,-7.963921,6.183649,-8.090556,10.293184,7.002955,6.445822,-7.496569,2.155559,0.065526,0
6.762502,6.875854,10.702650,-0.233239,-4.040995,-9.051055,-5.132430,-7.862493,-0.427524,-6.536292,1
