x1,x2,x3,x4,x5,x6,label
9.493816,4.538808,-1.460640,6.981308,2.829200,7.848490,3
10.492751,-1.365398,-1.304952,2.166146,3.155801,1.795287,0
3.448889,-5.185344,-8.647631,7.399103,-1.460555,-4.001500,1
3.271555,-4.376278,4.368823,2.480603,6.124333,7.248370,0
3.806852,4.412523,-6.469576,6.221979,-8.213742,-10.028872,0
-0.922694,1.376517,-0.169862,1.428744,5.363534,-2.217964,3
-5.542373,9.365457,-6.328750,-3.085217,4.136128,0.660560,3
5.467353,-0.230804,0.622864,7.230737,-7.826156,5.426756,1
-0.497866,1.954884,1.885548,9.477468,3.001475,5.045510,3
-3.587509,8.379421,0.494512,-2.503353,-3.259867,-2.695234,2
-8.356139,-6.183300,1.043578,5.394617,-9.024106,4.215638,0
3.375882,-8.275751,-9.051955,6.150000,-0.644189,3.335030,4
3.436983,6.532093,-2.467221,6.738642,-3.198838,1.301829,4
2.573815,9.132500,-0.515174,8.551955,-5.643634,-5.426500,2
2.313376,3.139653,5.852134,2.871263,2.584233,5.683668,2
-2.735307,-3.306939,0.542796,-7.082318,-5.705000,-0.796438,0
-6.036395,-2.787391,-4.832552,-5.242229,1.117731,6.354414,2
10.441289,8.418754,-5.685630,-8.332481,-5.746641,-5.466893,0
3.944004,8.061146,1.623483,-8.746147,10.624283,-3.994214,0
-6.191622,5.715040,0.756222,6.928760,3.902441,2.262554,3
-1.794784,9.052901,-1.309628,-2.473637,7.737656,-0.385626,3
-5.274382,8.445374,-2.750723,-9.022668,10.417840,-7.983658,0
7.162449,7.266059,-6.669572,-7.431599,1.914995,-0.655832,3
-4.337169,2.559864,-1.674274,-4.472132,8.111937,6.024089,2
-0.614655,-8.209528,-5.049785,-6.264510,6.314510,-8.986617,3
6.901953,-9.710135,-4.035259,-3.602858,-3.275380,-8.337319,4
1.969963,1.859020,7.574721,-8.170028,-3.641077,-1.926411,1
-0.757400,4.869274,2.012794,7.242633,8.186069,3.726510,1
-4.798019,-5.611140,-7.090392,-9.049162,-4.873576,6.802319,2
8.718371,2.726313,-3.128391,-8.204519,-1.747207,-7.774128,2
-4.500396,8.720165,-2.264708,-6.929604,3.399981,-8.859920,1
-6.901072,3.477315,3.858692,-2.438388,2.189687,2.396936,0
0.514442,-5.437036,0.007001,-8.917070,-4.997894,8.018826,4
8.276943,8.089804,-1.650011,-7.012760,1.641817,8.412998,2
-1.766226,-7.988237,3.432860,-7.504810,3.782430,4.846452,3
-1.068495,-10.303649,-0.624098,-7.861836,-0.189385,7.270313,2
1.760867,0.129754,7.783458,3.154352,-1.850248,8.107033,0
-2.143811,-4.016522,8.722339,5.920157,-0.347733,-5.630286,4
-8.113615,-0.194923,-0.122646,0.184759,-7.215865,1.153843,1
-1.530973,8.151030,4.688850,-6.201613,3.594144,-6.941658,1
4.493264,-8.469477,-2.012018,-3.968988,-6.128358,-0.570812,0
6.693316,-6.667840,-2.644278,-4.025850,7.594860,-0.551073,2
6.813176,4.325078,-1.131279,-4.372488,1.595286,3.364478,1
-2.620663,4.847608,-0.523143,-6.864838,-2.082368,-6.863648,3
6.349092,-1.807008,4.155785,6.311058,8.434662,6.823351,3
5.744404,2.013558,-5.655347,-6.267792,-1.809261,-1.849290,2
-3.835153,-7.493693,6.244156,-6.297155,3.988803,7.664217,3
2.525884,-0.968231,1.727366,3.810209,-9.221552,8.004152,4
6.396158,8.185984,-1.364698,2.573181,-0.314267,0.965947,1
-7.397286,-3.235418,5.757515,9.335396,9.161882,-9.334807,4
-3.234809,6.314589,-0.778549,8.132361,-4.747047,3.614889,2
-1.292096,-9.413064,8.321327,-9.592085,2.395785,1.012046,0
-4.952322,1.285081,7.181691,4.876114,8.146235,-9.515253,2
5.726811,6.846211,-2.964390,8.309202,-9.458307,-7.374763,3
3.415368,4.878647,6.553408,6.952699,-5.720642,-6.743285,2
8.137746,-3.490359,-8.914672,3.191603,7.025041,7.799634,4
-9.713220,8.555197,-8.977359,-0.984894,-1.127806,-10.004019,1
-0.829927,7.182141,-7.091528,-8.630215,-3.163749,7.530376,0
3.195512,-10.084825,-2.196361,-4.222205,1.504704,-8.469577,0
2.859296,8.985638,4.374339,3.923936,-1.588458,-0.466074,0
5.073348,-0.747189,-7.006247,7.016794,-4.635987,-7.115686,2
7.688584,3.459221,-6.524626,-0.179369,9.591349,8.637057,3
1.230824,1.701717,-5.390569,6.300373,-2.224590,-1.181487,1
-1.944596,-1.894763,-0.363070,-0.218926,5.130932,6.836969,1
4.417112,-7.005597,6.928314,5.874313,1.958501,9.225143,0
2.140354,4.096700,-7.458072,6.297794,7.592368,6.783262,3
-9.039687,6.122989,10.202799,3.672003,-4.895028,-7.848865,1
6.806360,2.539534,5.384966,-0.047293,-7.176583,-8.805498,1
-2.562306,-3.174737,-3.660725,-5.024699,-8.211663,-0.528240,1
7.379072,-8.244406,0.946175,1.983774,5.554225,0.292375,0
9.847817,-8.144029,1.221530,-3.914039,-5.752752,-5.560016,1
10.167090,-2.077127,-3.272008,-7.623176,8.003207,-8.613003,0
-2.960067,0.506961,-3.691341,-0.846970,6.577278,-0.662370,3
-3.853850,-8.228144,2.713927,-8.124409,-1.823157,-9.311104,1
9.537840,1.474708,-7.548062,-6.317587,-2.208325,-9.830874,3
-7.475245,8.602623,-2.155812,-1.889557,-5.218557,-4.275197,2
-6.185153,-7.778985,9.936383,-2.304785,6.355717,6.674212,1
5.109789,-9.565560,-3.313456,1.800115,7.955953,-8.304347,1
-7.575579,7.480782,1.845191,-4.634132,-0.307046,-8.458786,4
1.366557,1.651060,-8.749116,7.064666,5.502864,-2.743990,1
9.410981,-3.342156,-6.754935,-6.978169,2.196954,3.610331,3
-1.845630,0.668072,-7.730496,7.133105,10.268827,-1.502749,2
7.344810,6.179448,5.468886,-7.968702,-2.340106,-9.665247,1
0.005436,9.676814,9.459214,0.935092,2.864354,3.083773,0
7.164655,9.659580,0.811949,-3.412328,-9.543702,-4.685892,3
3.724988,1.222518,1.217105,5.777596,0.328904,6.887451,3
-8.228819,6.240200,-8.228817,1.653029,1.837672,-4.781311,2
6.524989,1.070689,-4.130225,2.542949,4.111371,-4.966921,4
4.112658,-9.186651,-0.073511,-0.182147,1.124951,-7.700269,0
-2.051134,-8.275579,-9.587472,0.530416,-8.649316,6.405886,3
-5.330213,7.292143,2.387747,8.971954,4.656338,3.346729,4
6.077882,0.079844,4.091564,2.654499,-0.485449,-8.607774,4
-2.263133,4.862082,3.825265,2.803047,0.320288,9.735324,2
0.177871,-9.299291,9.146781,-7.093166,-7.797169,7.323865,2
8.712028,8.058468,-0.875261,-8.914673,1.925178,-2.271208,3
8.636595,3.823776,-8.443212,9.025888,-8.424637,0.880963,1
9.992772,-5.639853,8.561427,4.747672,-3.090061,-3.649649,2
5.718194,2.476592,8.856021,-5.280063,1.500607,4.176486,4
-1.594011,-5.725171,-2.334512,-0.752872,-7.002878,9.243805,1
-2.447586,-5.511142,3.457821,-7.701730,8.344024,-7.745645,0
-9.125525,-5.380987,9.567251,7.990014,2.338877,4.099919,0
9.190317,2.937531,4.950272,-2.411885,5.915486,5.123994,1
-3.455471,-6.154687,-3.601232,-8.961466,6.630037,-8.835884,1
-2.101846,-8.718197,3.155790,4.908101,-7.727892,8.768784,3
-9.824020,-1.512278,-0.418829,-1.881325,-5.445565,0.280419,2
7.975052,1.110609,-7.889107,6.144417,-7.124508,-4.308262,2
9.963476,-10.757491,-0.203900,-0.065379,-6.404455,-3.894044,1
-4.006943,-0.250034,9.583338,-2.966701,3.726985,0.431033,2
5.919860,2.389635,1.425679,7.718589,0.788644,-2.966809,2
2.521540,4.891244,-3.228062,0.916546,7.323170,-5.069405,0
1.974294,5.024457,0.039811,6.178432,3.675112,-7.688000,1
8.372358,-5.234065,4.892075,-7.809105,-6.433658,-4.869531,0
7.000425,-10.398082,5.871800,3.004424,3.447539,-8.174748,3
1.081203,7.410360,-3.281938,7.787443,-8.333919,1.355752,2
2.362307,-9.826892,10.031229,-7.373454,-2.331028,7.795958,4
3.260775,0.206464,-1.547883,-2.410222,0.080112,0.521132,4
2.323850,2.721165,-7.338296,-0.539261,5.362818,0.990182,4
9.833561,-2.921346,-4.837508,-2.106124,2.434585,3.243146,0
0.425388,-1.081797,-1.999695,-1.846134,1.593440,-9.962787,3
3.862746,8.881972,7.708538,-8.907851,8.907940,-0.189381,2
-5.503668,-2.733892,2.694308,2.055604,-0.806218,-9.167466,3
6.262703,9.115750,1.895714,-9.507022,-6.104519,-6.628266,4
-0.005511,-0.157543,4.718143,-5.531929,4.149246,-6.300667,3
-6.429368,-6.103117,1.110125,8.304188,5.487985,3.777994,0
-6.901008,-2.882936,-1.695634,8.494769,6.974046,1.154385,1
-3.588806,5.757357,3.812885,-7.965249,0.783778,7.034857,3
3.217264,-8.505459,-3.718540,-9.398443,9.794423,-6.986005,3
-2.060155,-4.762985,1.545453,5.261513,-8.877037,-6.172446,3
10.048252,-4.645184,-7.821105,-2.432159,-5.725317,4.192084,1
-6.526288,8.666627,-9.252412,3.193464,-3.602937,8.401886,4
-4.877571,-8.792965,0.344103,4.549629,10.016542,-1.537387,0
-4.342272,0.911545,5.070696,-10.156337,2.435943,3.348670,2
7.608416,8.591134,-5.360409,-6.295922,5.609378,-5.395238,2
-4.533051,3.217449,-3.052993,-0.010382,-9.444255,0.331149,3
-6.814507,3.885616,5.963267,6.410727,8.666235,5.633884,1
-3.605128,-4.017009,0.395135,5.441242,-4.598112,-6.607773,3
-4.937358,-6.881352,4.481164,4.124354,6.153670,-5.999657,3
-1.301484,5.006971,-8.854696,-2.608038,8.361961,2.365174,3
4.742364,3.018303,2.225847,3.177076,-4.959376,5.583369,4
-0.160126,5.234025,1.284943,3.166179,3.765154,2.181927,0
-3.398466,-8.036364,-8.925129,9.400420,3.793073,7.365065,2
0.697510,-3.376055,1.725282,4.765909,6.348684,3.338255,1
4.478390,0.523712,10.230664,-4.417815,5.590176,-6.826914,0
10.268216,-8.914778,-0.913082,-6.140186,2.517350,8.420647,0
2.861489,-4.820653,-0.766348,9.592551,-4.754805,-9.735420,2
2.249723,-3.636374,-9.021928,8.454050,6.786389,2.922660,2
-3.160273,0.742422,8.878216,-0.277884,-3.194180,-1.027082,1
3.304637,8.898136,0.053125,-8.908166,7.007393,9.405517,1
-1.176134,-4.305921,3.738620,4.527430,9.444792,-1.294087,2
-3.241473,-6.863021,8.194963,3.251537,-5.512311,5.509844,0
-8.840950,-1.947964,5.331685,4.411017,-6.936195,4.234404,1
-9.115970,8.707930,9.686507,-6.018909,-9.003956,-2.023482,4
-1.316554,-4.546452,-3.113569,-2.417207,6.288093,-9.518700,3
-4.249260,7.819131,-3.925097,-9.396323,-0.405574,-6.150125,1
0.307764,-3.305783,1.194686,6.576228,9.043545,5.809857,3
5.308399,9.166399,-2.437583,9.588598,-7.312115,-2.956723,4
6.530904,1.515633,-7.747942,-3.220029,-8.751733,6.129367,0
7.003436,-5.409180,-3.283412,-4.888577,4.987412,-8.145000,0
5.181626,3.704130,-7.004432,-3.006531,3.984241,8.199857,4
-2.875876,4.062499,8.916448,5.217444,8.456005,-3.031061,1
-2.866614,-0.002354,7.001656,-1.538414,-8.545668,-8.845255,1
1.871575,-5.303911,9.818434,2.183144,-5.281263,-8.502898,1
-3.100187,8.398605,-2.847501,1.215033,5.254930,-1.905651,1
-5.312202,1.979644,5.323087,1.092518,-4.417617,0.317976,3
-4.496935,0.880098,6.795092,-3.125706,-2.409570,4.275047,1
5.697861,-0.316897,-4.779829,-3.311607,3.242719,-3.620089,4
-7.085971,2.489329,-4.055312,4.879048,2.293991,7.731793,0
6.337336,-7.361762,-0.185278,8.678630,-6.657340,-9.715394,4
0.775397,5.264302,-7.758985,1.949256,7.595541,8.892755,1
-4.501729,-7.966791,9.450060,-7.457330,-9.593051,-5.945932,0
-8.851136,-1.610531,-8.292674,5.243563,-3.585545,-4.912150,3
-4.503239,-6.839088,-5.308458,6.448502,-6.228243,6.219049,4
3.253769,7.787720,-1.237614,-6.904871,5.734501,6.888318,4
-0.517191,7.158555,-3.365068,-6.394870,1.044589,-9.903750,2
5.696203,1.778224,-3.069345,-5.396855,-6.199817,4.041855,2
-8.939985,6.996915,-1.397246,2.456112,1.702377,-4.468432,1
1.699068,-0.301007,8.256867,-6.658263,3.811136,-9.866503,3
9.318437,-9.154999,9.611808,6.651874,7.036614,-0.426229,2
6.607500,8.607980,-5.598889,-4.392123,0.459527,7.603672,4
-2.319106,3.466741,3.801054,3.846785,1.512766,-5.124229,0
4.492743,-5.642132,-9.602507,1.061668,6.747582,-6.227080,3
-2.514693,-9.247192,2.934089,-4.662582,-8.518133,3.508778,3
3.869787,-4.076023,6.873078,-8.711923,-5.173904,-4.996275,0
2.878748,-5.808525,-0.550015,-6.709466,-3.599928,-7.268651,4
9.657033,7.060065,-7.838319,-9.474009,-8.782549,1.253603,0
-4.356640,-3.767341,-7.447896,-9.055099,3.321100,-4.484622,2
3.609209,-8.896417,-8.795823,-7.155221,-3.528052,-4.804706,0
2.258034,-2.316606,6.411590,1.831165,-2.419304,-1.750464,1
0.413569,-3.734470,-5.575290,0.481918,9.778681,2.952596,0
2.154333,-5.949566,-2.448331,-0.691069,8.904180,2.219052,3
2.644045,7.123367,-2.278975,4.671179,3.609293,3.938284,2
-6.731461,-0.245509,-9.793203,-2.548005,4.949419,7.405061,2
-4.556703,3.188426,2.235945,8.193795,-9.045423,-1.476932,1
7.285834,3.752113,2.499767,2.415149,-9.595122,0.464115,1
1.169395,2.398063,9.740704,-2.670820,8.133723,-7.905076,1
4.129502,-3.594470,2.149150,7.157113,5.982757,6.470850,2
-6.613078,1.583658,3.789965,-6.927855,-1.309770,0.168117,4
-2.438485,9.252216,1.266846,0.419617,5.713274,-6.991517,4
1.037912,8.140364,6.600854,7.960653,0.999176,-10.270505,0
-5.763419,4.963559,-8.414302,-5.349448,-8.222920,-1.884218,4
1.846854,-4.996518,-1.848531,4.639144,0.406960,7.397166,3
8.267152,-2.722421,4.153123,-6.985327,4.665788,-5.772378,3
-3.351677,1.150512,-9.710324,4.246861,-4.842934,2.468686,0
1.423179,-9.218071,3.477466,-4.255105,10.056484,6.642791,4
7.384275,-6.945546,7.149524,-0.374420,-7.376121,-3.240505,4
8.870694,-2.156749,5.707571,1.430498,4.160994,-6.693527,4
-4.729012,-6.900331,-7.141974,-7.150292,-6.692582,1.634604,4
10.147068,-0.986183,6.355694,-3.727061,-5.353065,-5.631372,4
8.620234,5.853409,-9.483191,8.987803,-6.932751,9.059716,2
7.004724,-7.056111,7.461265,-0.562191,4.140800,8.480472,4
9.102601,-6.528877,0.389569,-2.202440,-9.459061,-8.024008,0
4.790585,-3.867644,4.353631,-5.478261,-8.478799,-7.129426,2
8.219093,-1.178181,9.147669,-9.339453,3.146882,7.823823,1
1.733895,6.226012,5.267297,7.814421,3.479964,4.165122,2
-8.454167,6.365411,-2.270270,0.327793,-6.345029,5.188124,1
4.768208,-5.253757,-5.372967,-0.390444,1.267808,0.428817,4
2.952183,2.568497,-4.423964,-2.675102,6.832273,8.086643,4
5.276184,5.447807,-4.129831,3.224297,7.540373,4.623973,2
7.625078,-9.709473,-6.695903,-2.015901,0.201220,5.986090,0
-7.760955,-1.364713,-2.058885,2.732045,-4.653202,2.908964,1
-0.349060,-2.674749,0.825198,3.145670,2.808628,-1.698911,1
7.882092,-8.009604,-4.458614,10.018133,1.389692,-1.724720,3
6.295025,-6.712388,-5.341324,6.860031,-1.621708,5.880137,4
4.403559,7.461961,4.473948,-7.281290,4.266953,-3.238155,1
9.065965,-0.159609,-5.526208,2.087539,-7.137296,-7.455893,2
9.807499,7.728786,-6.355093,-3.227028,9.761616,-0.706511,4
-10.016061,2.694328,-9.466749,5.636706,-1.007566,6.939933,0
-3.054468,-5.776377,-4.428827,4.268669,0.522303,4.959358,4
-2.982049,6.540326,6.264050,-5.083127,-5.682584,-1.483231,4
7.968984,3.863992,-3.197944,2.940408,0.618025,8.152823,4
7.751444,-10.029232,-1.582664,-2.776898,8.837517,-8.693277,3
-9.461160,-1.273298,6.656663,-5.622519,0.003888,6.799871,4
-7.397811,1.136834,-4.953997,8.152605,-8.738918,4.636039,4
-5.436541,9.685987,9.230838,3.228827,2.205256,7.438140,1
9.829383,-2.316304,-8.421202,-1.419989,3.230483,-2.743591,1
3.974793,-6.720630,-5.100671,-2.404991,6.593071,-1.456566,2
0.313246,2.903305,-5.643465,-3.629336,-9.026523,-6.224765,3
7.699149,0.589984,-1.101395,-10.037006,-0.378193,3.041841,3
-5.655455,-3.762306,-10.408929,-6.102235,5.745446,-6.554074,4
4.108440,-9.025166,-5.046977,0.011114,-3.040542,-7.194156,4
6.924283,0.196821,8.371073,-3.700425,6.791781,-5.126694,3
4.994392,-9.256071,-2.352773,9.608604,8.775236,3.194616,3
7.886063,7.288513,8.633796,2.032762,-3.913100,2.402513,1
5.379500,6.592637,5.035061,-1.197308,-3.483197,0.628127,0
-4.978724,2.661500,-5.049876,-2.756233,-7.857457,-3.786644,2
5.535768,4.217718,2.867957,-3.817977,8.579110,-8.994560,3
-7.982555,-1.547251,7.147663,-3.400674,-4.518643,-6.984884,4
6.546098,6.681277,-2.244778,-0.162076,-5.838906,-7.096583,0
6.425235,-2.111733,-6.401934,-4.796583,8.153886,9.719353,3
-0.124668,2.442049,4.448046,0.450518,1.093758,9.961531,1
-8.527560,-8.393593,1.807672,8.842067,-7.620834,-1.141896,2
5.467401,6.348251,5.034591,3.608710,4.332771,0.146200,0
-1.060459,-4.487186,9.251022,-6.276167,8.925540,-7.048285,2
-5.656450,-2.212005,8.620750,0.979756,-4.002171,8.371429,4
5.263779,4.931196,-6.865977,-5.769776,3.992948,7.976464,3
2.793072,-6.305320,-0.214315,5.180354,3.380009,-5.081753,0
-1.223195,6.688850,-8.102987,0.249545,-4.202584,1.042838,0
-9.191419,-4.114556,-6.700873,6.443464,-4.956696,-0.541199,3
-0.343979,3.910112,2.866462,-5.492137,5.102617,-1.241735,3
-7.428919,-7.300307,0.421596,-5.902678,-7.969411,4.159746,4
-1.423558,-1.815359,-5.020036,-5.247117,-0.701033,-4.259918,1
-9.492714,-2.800850,-0.505464,7.633012,-0.164197,-0.050263,1
1.263128,-8.411385,1.261657,2.113347,4.032330,3.002309,0
-6.603427,-0.939111,-0.741968,10.099187,-3.504573,8.615757,2
-8.325049,4.113549,-9.093498,-7.383729,1.823745,-9.203731,2
-8.461572,-4.063668,5.251862,-8.871052,8.279090,3.290056,1
-3.385064,3.031709,-7.471400,3.701602,-5.239895,5.548064,2
4.581045,-0.031287,-7.464773,5.677630,8.237844,2.143157,4
0.297159,4.878678,-9.421869,-6.192618,-7.283564,-3.182114,4
3.875779,-7.456624,-4.746337,-6.906883,-1.140167,0.276404,1
8.711245,-3.495702,-1.514595,8.026932,8.729381,-7.809979,2
8.406301,9.716495,-7.751996,6.967844,2.631048,-0.776741,1
5.365855,-6.963463,-3.601569,-3.125576,-0.068864,5.739618,0
8.854745,-4.280686,7.319073,3.478422,3.355365,8.671651,2
6.979680,-3.715931,-4.554463,1.763359,-5.249998,-2.415314,1
-9.357669,9.923993,-4.348828,-3.262556,-4.488402,-5.781596,1
8.263583,-4.560902,4.825319,1.162939,9.370404,2.074202,3
-3.841819,-8.569782,-6.518450,8.808311,-6.237317,8.332618,4
-6.733182,-3.653376,2.243229,9.422728,9.256479,4.475016,0
8.506664,8.718729,-6.013929,1.915353,-6.545519,-4.019293,0
-8.847782,-8.296132,0.247330,-2.483654,9.147424,0.017800,2
7.075401,-7.552309,-1.954417,0.869725,3.550261,-8.800957,2
6.123429,-9.070709,9.029862,-7.141135,-8.776549,0.151330,3
-5.654709,-8.782187,5.516710,4.225685,-2.597534,0.931138,0
5.954653,7.417089,7.902132,8.839497,-5.577055,-1.547293,2
-6.699791,2.901150,-5.955561,-0.943636,9.721984,7.774627,4
5.958877,-5.944327,1.701054,5.317961,2.496133,-3.124415,4
-4.460685,2.758020,-0.061500,-4.913389,-3.119822,-9.726242,3
9.082351,7.450004,-1.247234,-3.494218,6.466005,-7.774658,2
-5.008060,7.589278,2.848706,-0.753120,4.144832,1.818424,0
-4.609229,-4.078818,-5.652671,-9.347462,-3.822213,-9.550229,0
-6.890321,-10.001560,4.324864,-0.570764,6.326641,8.367042,3
-5.357808,0.163775,-1.529023,1.769211,7.647160,-2.702345,2
-6.188417,-4.386445,-9.104003,-3.859933,4.761472,-8.672123,2
-9.142903,-6.050355,5.197492,-3.999190,-7.763674,-5.949817,2
9.764169,0.520411,-1.913872,-8.451097,3.721038,-5.532852,2
6.449268,-9.868190,7.596741,8.315711,-3.541325,-1.736118,1
-1.743585,-8.298922,-3.516276,-1.409221,6.053659,-4.608254,1
2.910078,1.334178,-5.208140,8.371621,3.057438,-4.635890,0
-4.743658,-3.379382,3.547887,8.730566,-0.422427,-1.120180,2
-1.664490,3.991587,-1.761442,-4.549284,-1.534865,-3.928902,3
-5.664892,-7.458946,-0.882826,1.338321,-9.030274,9.450240,0
-7.883097,9.060735,-6.497329,9.090615,-3.419556,-0.037247,3
-0.171387,0.202359,6.763616,-3.890980,9.134707,-2.933575,0
-8.444111,-7.456270,-3.309009,-3.630970,-0.483111,-3.288807,3
-5.815361,8.645922,7.227775,5.937797,0.055249,-7.359157,2
7.145938,8.471427,-3.400018,0.499031,-1.755331,7.929902,0
3.751375,-6.180807,6.032621,-3.153028,-7.402212,-0.265892,0
0.223760,-0.311751,-7.785671,-9.373735,8.334159,-2.186299,2
-4.662177,-5.928132,-6.023488,6.299018,7.563898,-7.143477,2
5.420213,-6.904645,-9.585593,-1.792096,3.914385,1.316973,2
0.755946,-3.233956,4.862517,4.280553,0.279079,3.918258,4
0.065076,-0.190843,5.204891,3.287244,-5.789100,9.118877,4
5.082478,-6.844887,2.173019,1.271308,-4.226209,0.412343,3
-1.683939,2.740590,-4.371493,2.851869,0.187834,-0.098767,0
0.728966,9.541988,-1.161439,-8.684114,6.827756,-2.167805,3
-5.631039,-0.102839,-0.355221,5.871381,8.529533,-2.629335,0
-3.356837,-1.126232,-6.421660,-6.295796,7.243411,2.091247,1
-0.172323,6.147956,-5.452366,-7.041677,-9.530128,-5.716665,3
-3.495128,1.875017,4.067636,9.879140,3.516766,1.879803,3
6.357693,-0.025278,5.647969,-8.064999,-2.238149,7.784968,1
-9.442974,-4.774615,-8.684647,1.947609,-4.485209,2.583826,3
4.049503,6.235683,-1.117555,8.510533,-4.820384,-5.211851,4
-7.232974,-8.237296,-0.546827,-5.399006,-3.746678,0.678418,2
-8.257841,0.629462,-0.000092,8.552751,-1.072172,3.408126,4
-5.009463,-9.710248,9.475203,8.070814,2.066924,8.030797,3
1.607970,1.818275,-7.024884,-3.605911,7.813402,8.221529,2
-2.314508,-7.762232,9.951511,3.047839,4.290719,-0.445232,2
-0.901433,3.083115,1.494335,5.782104,4.234110,-5.982381,1
7.095134,4.856530,-2.294995,1.228450,7.156134,5.072901,0
2.670031,6.308409,-1.998949,4.421561,5.429604,-3.714256,4
5.297325,-9.693305,2.469735,-4.711811,10.015568,5.441655,4
-6.944997,0.394754,-3.525774,-7.295106,-8.092532,-9.510379,0
7.125632,5.866348,5.888073,8.632238,0.279386,7.899224,0
6.248822,-9.451531,-1.163865,0.391369,-4.084565,0.213265,0
-5.958576,2.078409,2.344504,-1.124266,-2.545928,-9.026487,0
0.256894,7.943089,2.364976,-3.442153,-4.765348,9.709465,0
0.799738,7.337973,-0.299184,7.970683,4.139299,6.644041,2
-9.512671,3.929641,-8.358344,-7.702566,-1.219163,1.784517,2
-6.896954,-1.186376,-2.576217,-9.802965,-3.691644,-3.508431,0
-0.840745,-2.615534,3.372980,-6.503157,5.722894,-2.159610,3
7.761240,-7.066255,5.766307,-1.033133,7.473821,0.018825,4
-0.720017,0.085098,9.577804,2.209419,1.875467,1.850920,1
-9.451396,-9.619902,3.279809,6.166507,5.654819,-8.655491,4
7.321015,0.406462,2.900758,-3.017956,-2.088268,0.159744,3
-2.746864,8.402144,-6.638340,-7.331106,-1.353686,0.419585,3
7.446648,-4.697048,7.791584,7.245079,2.220955,1.656070,4
-0.701621,4.903973,-6.267580,-3.665394,3.048986,7.970988,0
6.232051,6.834030,-1.736261,5.925175,9.256353,4.137505,4
4.520545,-5.281469,5.907789,-4.667004,8.534655,2.080542,4
-8.039206,7.082730,6.984470,8.204450,-8.645337,-1.619933,3
10.008224,7.256487,-5.621160,-4.249748,4.606012,-9.750172,1
9.636571,1.528684,-3.304266,-1.486236,4.318064,-9.495479,0
2.771492,0.081319,-5.222843,3.235332,-3.161491,-3.656929,3
6.814718,-4.897326,7.383418,-7.880637,-5.342389,-0.179351,1
-5.465778,6.791993,5.387467,4.595027,0.178192,-7.444173,4
4.726290,-1.958124,-5.122095,-6.539775,-7.829858,1.397401,3
9.541159,-6.641307,5.364261,0.071752,-8.700503,-7.810577,0
6.007641,2.023559,-4.328476,2.216282,-8.955204,-4.657109,1
0.831287,-0.775626,-6.396934,0.154548,-0.537524,8.803440,1
-8.439094,6.721136,4.309857,-4.628456,2.611788,-7.174887,1
7.624232,3.454760,-0.569200,5.888972,10.280263,7.439552,0
3.920214,-1.388731,8.717021,-0.633901,0.243230,-5.857357,4
9.649654,9.561415,-3.035725,-0.888387,2.393860,3.155149,1
-2.137200,2.166502,8.716400,-6.991045,2.968183,4.252257,2
10.384690,-4.475470,-2.921274,-3.947473,-1.057825,2.636095,2
3.454413,-0.709988,4.549788,0.130758,-5.624690,9.517196,0
-2.193528,0.925998,8.767884,8.068363,8.654909,0.075718,0
-8.424618,1.396466,-1.660972,-4.404357,10.185643,6.437176,0
-7.098548,-2.598190,-9.151961,4.128985,7.919741,-9.613848,3
0.593340,7.043681,7.997290,4.252900,1.150876,2.144852,4
-7.035274,5.409621,-0.654587,-2.515777,-4.475055,1.045346,1
1.174612,-8.663831,-6.390034,-2.025155,4.795275,4.385957,1
-0.960044,-3.191051,-2.324736,-2.102962,3.854301,-7.038837,0
3.662422,-0.587962,-8.446826,-9.037151,10.132829,-5.294293,1
-4.165188,-0.001177,6.449729,-4.329619,-2.294037,1.471941,2
2.631092,1.521142,-9.044886,9.144739,7.030445,-1.087299,2
7.289084,-7.578868,-3.418014,6.579607,7.613476,2.007079,3
2.912921,6.801662,3.479711,-0.543164,0.497877,4.792868,4
-4.409110,-4.148278,-7.568259,-8.507318,0.502673,6.320413,4
-8.848623,-3.155867,2.935049,7.364139,0.939404,5.918735,0
10.334290,-7.319968,7.061992,-7.107679,-2.678528,-1.445325,4
1.315294,7.744663,-2.920849,6.992051,-3.976280,2.433914,1
6.677333,-10.214640,-6.777745,2.782605,-7.582356,6.259943,1
-5.093677,0.735031,-1.981728,4.873947,7.576295,0.013295,0
6.492283,-1.232939,7.661048,-7.283856,2.744056,-7.009527,0
-6.811452,6.841167,2.040847,-3.973323,8.007685,2.490803,2
-6.058894,-8.784855,-9.162216,7.939788,3.995102,7.250814,3
-1.728198,-9.893463,-3.070221,-3.255464,6.939621,-9.462267,0
-4.691757,-0.279661,5.069623,-3.966478,-6.102947,-3.607045,0
7.191427,0.322988,-2.209187,-2.059982,5.536283,1.847874,4
-2.822103,2.924300,1.501343,-4.044128,10.241389,2.047617,3
-1.250218,-5.297825,-9.690473,8.452397,8.229566,-2.449505,0
-9.027508,-9.468516,6.770696,1.189706,-8.731600,-6.038993,4
-3.917594,-3.108052,7.068195,-6.756981,7.425667,1.399734,1
-9.523600,-7.557567,6.747511,8.646363,10.134332,-3.693729,1
3.404458,-1.146077,-5.920942,-3.130004,-2.252914,-5.013634,2
6.050023,-6.761712,0.468147,8.132425,7.259917,-0.920061,3
-7.597693,3.846116,-7.582808,7.449157,7.855325,-1.765474,0
