class,x1,x2,x3,x4,x5,x6,x7,x8
0,145,102,200,75,159,59,177,58
0,188,93,93,154,6,201,83,182
0,205,4,97,194,245,141,96,133
0,145,170,169,58,99,205,226,78
0,224,205,169,3,126,196,31,184
0,99,227,47,56,119,66,239,2
0,194,49,192,79,82,141,62,13
1,248,69,188,32,177,70,252,140
1,144,155,157,95,69,196,220,250
0,4,33,183,59,111,32,251,84
0,5,51,191,18,136,112,10,30
0,198,239,93,41,97,62,84,58
0,205,159,60,3,39,76,99,209
0,213,116,176,220,188,188,153,113
0,207,45,129,149,166,146,166,53
0,167,82,217,75,190,123,169,82
0,163,245,21,167,178,45,40,20
0,128,0,232,200,6,155,163,243
0,196,136,213,162,245,195,39,55
1,68,230,193,54,153,123,227,244
0,1,190,93,26,134,91,85,52
0,220,109,141,23,10,135,172,53
1,187,196,103,82,34,249,119,249
0,152,14,196,61,249,245,70,119
0,167,24,136,36,182,125,79,12
0,232,130,85,23,209,186,14,20
0,35,205,177,216,147,85,158,51
0,123,145,26,41,20,89,128,196
0,157,108,32,97,134,122,53,227
0,14,186,23,128,19,66,235,80
0,224,44,93,118,72,118,202,138
0,172,56,129,149,138,49,246,250
0,244,76,183,155,142,45,88,77
0,195,227,113,193,140,91,255,44
1,249,69,223,40,227,241,228,62
0,233,89,66,32,205,196,18,53
1,33,210,193,71,190,213,104,59
0,231,11,171,8,214,79,2,144
0,28,17,52,97,118,20,168,182
1,25,218,249,224,173,119,195,107
0,77,143,150,8,100,92,109,220
1,36,232,166,240,184,206,165,82
0,247,82,167,117,141,215,242,132
0,115,244,202,79,188,38,207,113
1,247,205,164,128,138,215,153,110
0,151,212,113,123,27,142,44,65
0,35,210,184,214,244,241,4,12
0,58,143,70,177,138,227,13,182
1,252,206,241,210,177,227,158,158
0,145,244,104,192,247,35,171,154
0,145,188,76,87,104,201,12,1
0,100,37,173,131,229,66,77,13
0,196,112,52,142,248,215,8,138
0,137,4,153,104,14,91,0,6
0,10,37,58,41,138,217,176,177
0,220,8,86,193,172,215,226,12
0,70,209,211,59,104,187,14,34
0,179,121,199,69,34,0,39,199
0,195,248,93,67,67,121,30,174
1,41,239,180,106,240,64,83,226
0,90,35,105,73,136,159,96,244
0,195,97,47,105,134,84,185,167
0,121,80,78,69,104,66,18,182
0,30,80,40,248,44,116,199,163
0,175,115,195,118,247,118,14,238
0,80,209,127,10,144,72,185,187
0,99,46,70,233,204,225,176,244
0,207,157,85,66,190,164,79,163
0,128,76,78,101,169,145,192,13
0,250,83,204,131,125,180,37,82
0,29,219,175,139,5,61,39,168
0,10,76,202,125,13,252,246,187
0,67,152,169,33,111,86,21,107
0,53,6,9,58,107,180,115,133
0,172,130,159,32,11,193,53,219
0,4,205,80,130,74,247,53,26
0,164,165,113,250,114,24,62,84
0,249,172,115,68,73,206,40,34
0,114,56,189,30,111,116,33,77
0,249,36,4,56,118,149,252,227
0,197,115,45,32,168,45,13,161
0,144,4,16,177,120,201,160,53
0,142,219,63,216,112,90,251,55
0,188,251,221,137,106,11,202,10
0,33,0,51,58,49,246,210,107
0,189,78,96,110,104,61,175,119
0,232,35,127,214,120,172,124,53
0,193,86,104,97,116,174,78,53
0,114,75,183,176,6,96,155,218
0,27,203,126,60,28,177,155,40
0,144,150,164,202,194,92,189,81
1,55,131,211,233,252,160,80,179
0,251,3,104,131,155,112,83,42
0,243,51,66,41,227,134,59,21
1,240,235,131,167,244,41,229,110
0,25,83,180,115,21,110,95,110
0,252,175,182,176,123,119,10,237
1,252,210,160,213,205,244,115,127
0,4,99,116,50,57,97,59,143
0,218,69,123,3,160,79,40,67
0,104,49,13,176,82,180,53,177
0,48,25,141,163,19,244,31,99
0,196,157,85,97,204,186,48,96
0,167,157,38,110,151,115,192,48
0,249,130,223,8,22,213,60,243
0,107,210,76,231,93,24,59,235
1,25,175,238,57,236,195,62,252
0,157,1,208,162,39,126,32,10
0,220,113,127,216,186,187,156,13
0,103,252,243,242,184,35,115,51
0,78,230,65,234,205,89,122,134
0,164,37,41,242,82,36,96,250
1,140,228,31,177,224,215,220,58
0,203,182,85,16,42,167,226,9
0,157,236,129,91,135,174,189,80
0,224,132,4,145,59,17,162,189
0,218,46,248,142,52,168,158,23
0,220,160,63,64,191,195,155,43
0,82,239,113,97,217,146,14,134
0,67,241,126,231,100,98,32,69
0,196,254,130,131,227,11,61,10
0,92,130,123,67,49,11,240,13
0,181,144,2,75,180,118,199,231
0,240,43,144,52,195,223,83,61
1,39,232,103,191,108,191,115,241
0,68,52,87,131,181,50,5,26
0,223,85,208,118,147,66,231,82
0,45,156,105,33,78,107,126,134
0,144,36,98,166,82,163,20,183
0,20,205,37,147,134,167,136,65
0,3,149,124,79,227,19,96,136
0,25,49,182,175,85,172,161,49
0,188,97,85,224,82,176,171,254
0,145,159,232,21,199,47,100,225
0,232,76,96,199,18,146,74,204
1,188,248,63,23,104,247,136,176
0,139,5,173,75,203,220,59,9
0,140,4,208,78,82,92,119,250
0,206,116,70,168,191,118,61,91
0,196,14,214,248,34,163,175,64
0,51,149,47,125,181,0,23,119
0,143,44,186,218,177,250,54,59
0,47,173,136,140,98,11,63,66
0,20,87,102,95,64,66,161,220
0,52,34,139,138,214,34,159,93
0,22,244,23,82,214,57,252,67
0,174,159,115,166,57,123,5,250
0,155,57,74,231,108,216,174,165
1,88,74,178,191,147,196,200,251
0,61,33,221,97,251,19,155,250
0,150,210,238,32,146,55,199,120
0,100,125,254,123,96,160,137,78
0,196,148,56,97,10,150,208,70
0,150,23,13,60,93,136,176,201
0,55,28,159,15,141,195,239,220
0,70,83,129,96,211,98,8,154
0,100,36,18,135,57,134,101,61
0,100,189,104,126,147,137,84,200
0,254,46,249,137,131,61,56,67
0,17,35,52,15,78,11,252,51
0,150,11,75,32,153,10,96,252
0,8,66,161,140,232,66,129,14
0,191,136,203,86,19,252,171,156
0,220,197,127,59,64,120,183,53
0,91,190,186,42,113,141,61,95
0,198,236,128,235,124,2,202,212
0,28,230,249,6,172,26,90,218
0,36,181,182,60,67,110,185,217
0,25,121,91,113,253,160,212,59
0,242,78,164,41,209,59,115,1
0,246,182,195,30,56,42,111,109
1,200,253,117,221,47,192,137,255
0,250,180,141,175,18,202,78,66
0,236,213,18,40,82,23,171,138
1,193,86,152,238,232,238,231,254
0,100,6,52,191,14,76,115,93
0,36,82,46,148,17,66,129,66
0,243,200,176,167,186,43,227,58
0,249,133,3,34,121,147,62,44
0,159,136,23,178,201,95,5,13
1,189,205,135,254,111,161,234,243
0,232,108,211,22,82,220,180,166
0,151,188,7,240,198,161,37,111
0,178,76,66,78,57,112,125,89
0,75,27,187,10,164,229,216,38
0,179,145,52,138,171,70,159,34
0,192,85,246,155,155,91,79,22
1,236,170,141,139,140,118,155,32
0,143,82,113,248,104,220,67,86
0,66,166,23,248,138,237,8,186
0,46,93,129,131,214,196,59,27
0,252,62,113,250,88,92,96,7
1,170,136,141,25,252,243,166,191
1,45,112,237,211,180,239,132,142
0,185,236,47,80,200,70,216,84
0,232,175,9,42,121,159,39,3
0,198,219,105,10,46,197,222,93
0,197,25,93,97,49,62,176,66
0,36,202,66,245,169,183,81,223
0,179,244,96,166,102,6,149,91
0,100,232,99,221,191,172,189,0
0,102,6,127,130,82,136,6,78
0,250,115,87,220,193,7,29,9
0,144,159,211,83,231,16,121,163
0,250,101,93,44,104,239,103,255
0,208,188,241,10,214,62,239,4
0,29,29,248,193,65,165,175,210
0,186,59,13,224,187,16,68,243
0,164,151,103,59,134,211,252,110
0,74,143,131,8,164,99,130,237
0,86,86,218,40,188,118,213,43
0,173,236,56,42,6,59,153,49
0,76,232,141,214,102,2,209,172
0,2,236,193,192,98,0,126,254
0,233,87,105,60,47,195,20,38
0,164,246,253,26,114,7,153,144
0,86,46,78,116,54,172,137,20
0,32,204,16,231,187,33,237,165
0,206,152,93,226,121,108,136,54
0,127,234,52,116,164,181,16,62
0,7,36,173,155,46,121,62,53
0,150,58,160,64,137,118,122,163
0,120,32,223,243,159,46,119,53
0,164,26,33,47,14,113,165,25
1,25,244,114,21,104,181,144,220
0,40,56,66,85,151,199,96,152
0,194,181,142,255,58,178,14,3
0,27,104,253,242,89,123,182,26
1,196,228,113,140,214,160,40,163
0,131,251,157,226,5,46,124,48
0,255,80,221,164,93,80,192,58
0,198,237,67,214,57,84,36,212
0,113,230,103,223,71,84,226,3
0,248,42,94,235,49,112,158,93
0,167,56,113,73,130,62,119,77
0,4,148,129,9,51,210,106,89
0,150,49,195,86,111,156,134,177
0,55,231,129,111,93,98,5,13
0,224,61,189,50,39,246,213,101
0,207,66,113,114,251,223,112,13
1,119,205,113,197,205,209,155,119
0,10,113,142,237,240,134,48,141
0,187,93,64,207,93,58,62,161
0,223,226,164,175,227,123,81,48
0,143,244,236,142,124,29,186,53
0,231,175,81,83,242,123,70,188
0,90,204,243,9,57,121,226,27
0,123,81,243,75,16,240,189,53
0,118,191,100,108,44,86,109,243
0,230,110,10,60,19,227,67,91
0,234,82,13,32,93,58,42,34
0,34,32,113,226,182,192,167,138
0,253,84,131,18,151,165,51,147
0,225,165,113,20,109,161,21,86
0,252,76,47,86,85,174,118,58
0,116,132,164,155,85,187,119,80
0,233,83,113,64,77,187,119,119
0,114,35,2,23,132,220,239,102
0,63,54,92,192,45,14,126,93
0,205,135,180,253,31,121,105,163
0,232,93,232,118,58,209,34,193
0,195,33,109,97,252,196,202,10
0,143,80,127,58,83,66,11,78
0,145,159,243,41,58,136,217,9
0,36,45,13,231,54,11,59,243
0,246,182,83,118,112,239,111,22
0,250,3,70,104,167,59,181,138
0,151,172,20,0,19,35,140,154
0,63,246,84,112,106,165,14,58
1,3,197,123,139,201,162,106,241
0,129,230,127,147,16,38,164,65
0,191,169,76,60,56,42,188,114
0,27,113,85,28,151,192,184,10
0,194,205,164,254,209,103,15,59
0,34,86,87,69,89,49,74,244
0,220,98,201,139,49,250,155,58
0,198,83,196,124,242,115,59,65
1,213,212,119,69,248,70,144,233
0,158,97,214,74,78,174,68,10
0,159,33,183,30,89,11,42,210
1,102,98,163,224,138,47,84,59
0,196,227,98,26,188,145,89,136
0,95,152,179,139,132,121,58,170
0,82,63,119,155,82,246,203,10
0,212,131,164,148,214,18,157,78
0,228,137,40,45,251,53,163,12
0,207,253,47,54,168,27,89,61
0,100,33,5,32,179,135,144,78
0,86,148,150,164,47,142,25,14
1,196,217,214,60,121,160,164,149
0,10,113,39,201,121,116,137,175
0,220,175,217,32,168,180,59,67
0,67,98,115,67,15,60,213,155
0,239,56,163,133,184,112,74,28
0,112,218,26,32,89,201,48,177
0,126,135,52,195,125,144,58,78
0,180,112,150,14,184,175,230,80
0,250,145,249,78,96,146,136,58
0,8,90,104,126,34,71,51,26
1,164,217,182,140,242,201,108,154
0,11,172,21,10,31,223,119,58
0,231,130,139,75,188,186,132,1
0,23,189,88,32,67,18,139,17
1,101,205,225,20,231,240,62,80
0,202,162,20,97,178,155,45,163
1,170,110,63,242,217,228,251,251
0,173,170,180,30,136,167,30,234
0,249,206,222,42,191,38,63,232
0,250,227,176,116,169,19,119,93
0,25,113,212,206,16,194,44,144
0,150,209,243,147,109,66,37,154
0,50,148,222,105,219,168,70,26
0,121,3,78,126,191,160,175,154
0,180,213,118,224,82,70,136,243
0,213,17,18,131,169,84,237,109
0,10,149,22,59,99,154,159,163
0,149,158,232,59,175,112,106,12
0,73,125,193,10,134,210,50,51
0,29,76,52,10,15,118,18,136
0,116,217,119,203,104,99,4,77
1,188,112,104,139,181,195,217,182
0,212,76,182,75,121,139,176,174
0,124,102,87,220,140,195,68,119
0,30,56,224,10,203,125,192,184
1,68,244,64,205,252,243,176,58
0,48,18,225,111,42,248,165,95
0,22,157,113,226,98,35,165,144
0,198,248,178,79,133,166,200,154
0,59,205,50,129,124,29,165,42
0,113,145,241,160,64,35,42,220
0,27,24,47,252,226,76,251,123
0,79,34,245,60,164,91,221,132
0,86,143,188,145,117,123,207,219
0,146,246,153,248,180,91,192,48
0,75,168,67,24,37,21,2,130
1,250,236,148,254,172,45,252,154
1,225,194,186,218,229,153,189,239
0,216,230,63,61,121,131,136,38
1,233,230,4,121,201,123,231,58
0,156,33,176,153,197,217,34,74
0,75,203,200,24,83,193,44,78
0,187,249,3,213,15,163,49,42
0,231,188,136,35,27,217,7,113
1,150,205,33,191,248,227,240,144
0,150,82,157,221,113,252,238,147
0,250,182,13,126,25,196,61,10
0,255,242,105,20,191,119,216,9
0,234,6,79,193,138,160,182,27
0,246,136,40,217,194,193,213,129
0,151,244,173,205,16,227,74,23
0,189,143,78,154,153,214,119,10
0,73,51,105,151,96,115,115,58
0,129,35,26,192,14,184,95,59
1,162,190,169,201,218,202,70,93
0,220,82,21,49,57,227,62,77
0,179,159,201,104,24,121,119,242
0,150,57,70,245,177,134,49,220
0,213,227,52,78,134,215,189,46
0,220,210,93,3,123,115,48,86
0,220,248,164,243,14,60,100,93
0,160,119,148,31,150,84,84,51
1,30,252,169,182,138,211,213,91
1,254,189,199,117,151,131,239,254
0,27,56,252,253,104,196,84,16
0,10,11,214,102,64,213,249,2
0,159,169,38,75,154,218,175,154
0,164,24,202,126,135,4,109,43
0,3,189,74,79,168,175,220,151
0,81,112,113,94,52,72,202,218
0,124,206,5,61,147,164,7,96
0,213,93,10,94,13,206,38,51
1,196,247,148,75,134,125,213,212
0,220,11,74,16,134,145,151,130
0,207,145,13,114,31,181,88,174
0,196,6,141,203,229,213,96,194
0,200,251,129,184,201,50,83,93
0,4,233,42,108,119,196,136,205
0,244,228,245,155,204,25,208,69
0,145,189,28,199,123,21,163,96
0,233,251,21,79,252,89,109,149
0,232,143,237,104,229,112,164,55
0,254,36,78,3,84,62,52,33
0,223,232,200,183,204,106,117,23
0,204,162,20,155,211,66,105,220
0,154,49,59,126,126,83,78,89
0,140,152,78,8,93,41,227,85
0,220,143,238,195,184,42,56,100
0,91,217,28,184,81,113,124,96
0,212,46,211,190,46,66,131,233
0,4,189,243,133,10,11,134,2
1,242,245,113,17,153,217,168,77
0,136,181,52,147,86,72,48,33
0,120,47,127,202,151,11,28,78
0,250,232,20,163,205,118,39,78
0,220,79,253,129,126,183,156,9
1,220,240,243,224,87,235,191,53
1,231,210,103,79,224,201,134,78
0,5,157,128,46,120,101,144,254
0,240,168,85,50,191,10,183,112
0,30,133,140,240,99,231,187,101
0,19,146,232,226,193,201,48,59
0,220,145,64,34,182,197,78,1
0,123,182,74,140,102,10,25,62
1,249,240,212,75,251,200,45,53
0,143,221,26,61,47,123,119,144
0,248,151,164,30,227,165,5,87
0,189,145,73,18,54,238,227,220
0,81,143,253,113,57,171,128,163
0,242,130,87,254,137,172,69,80
0,97,140,238,41,57,201,17,228
0,179,115,61,50,141,131,200,133
0,115,58,128,94,191,11,37,34
0,249,109,213,80,205,21,30,100
0,143,168,178,155,182,214,58,144
0,134,255,186,135,126,116,180,29
0,172,190,13,245,174,119,52,130
0,229,145,249,8,181,217,52,2
0,27,46,127,36,202,196,151,123
0,119,102,34,217,123,92,105,10
0,250,231,180,47,34,67,43,242
0,175,56,203,86,171,136,13,120
1,22,98,74,100,109,90,42,49
0,124,230,16,74,5,35,8,130
0,7,4,105,248,205,175,48,2
0,84,36,67,220,111,127,61,165
0,6,246,183,129,31,141,142,131
0,123,123,50,43,214,254,34,26
0,201,175,40,0,138,66,171,176
1,116,122,105,145,108,244,182,212
0,67,230,160,155,74,76,56,229
0,250,45,170,137,201,191,183,71
0,182,248,255,50,27,193,71,29
0,51,136,232,217,242,231,83,46
0,197,36,23,64,112,129,31,90
0,116,230,138,153,14,159,165,37
0,68,160,159,98,194,13,228,242
0,232,221,79,84,27,113,222,29
0,81,16,47,214,129,67,29,10
0,131,175,105,75,88,129,185,218
0,172,115,200,67,33,118,180,65
1,193,168,141,145,10,141,21,78
0,6,190,238,18,27,92,132,103
0,78,34,170,67,121,234,208,130
1,172,233,126,94,186,245,200,211
0,224,25,127,25,51,59,137,133
0,38,203,104,167,49,179,33,84
0,194,226,157,167,112,21,220,20
0,78,239,163,32,81,38,40,78
0,18,80,119,238,55,213,102,7
0,214,23,197,238,42,180,176,9
0,70,157,4,97,170,166,130,2
0,75,82,249,113,67,121,21,61
0,224,126,38,81,143,23,167,132
0,103,62,184,86,140,115,7,23
0,34,83,142,252,214,24,175,84
0,167,10,233,32,153,113,136,29
0,107,98,104,46,53,133,185,33
0,250,205,143,99,19,179,185,112
0,248,168,220,80,195,31,83,20
1,73,203,129,33,235,155,252,119
0,250,210,59,106,55,111,34,46
0,233,115,113,25,134,185,232,239
0,4,11,74,131,153,50,182,99
0,240,17,238,126,44,227,153,229
0,78,186,76,149,47,11,171,88
1,145,125,14,97,247,223,241,154
0,252,59,83,87,188,211,180,94
0,202,251,65,168,232,66,155,2
0,227,137,87,155,93,103,140,136
0,10,100,75,12,164,84,74,49
0,128,49,22,35,6,84,61,227
1,145,188,78,34,217,172,175,165
0,220,86,75,25,143,76,153,74
0,232,147,178,161,89,33,136,53
0,235,43,40,38,41,209,254,68
0,36,232,104,86,114,38,185,64
0,38,244,37,200,138,38,14,243
0,255,245,148,176,232,44,26,68
0,229,211,141,161,160,186,119,3
0,196,227,211,190,191,161,106,44
0,49,70,70,155,195,144,172,204
0,173,190,170,42,119,144,17,157
0,182,157,208,155,178,113,127,177
0,192,106,23,197,88,231,59,134
0,228,44,104,149,113,196,84,84
0,114,148,105,60,132,134,59,7
1,232,46,211,166,217,231,222,146
0,107,26,249,243,113,39,210,168
0,252,88,104,97,42,185,32,182
0,238,51,13,155,93,11,26,80
0,68,55,137,239,73,217,11,49
0,233,17,164,195,64,247,136,138
0,83,130,232,220,124,181,182,41
0,115,180,107,199,31,66,223,237
0,0,49,141,46,229,60,59,93
0,221,49,14,73,211,241,213,46
1,23,12,249,84,144,223,241,244
0,194,85,189,32,188,191,106,13
0,151,57,13,213,185,201,61,90
0,143,76,208,224,147,123,226,175
1,254,159,141,99,168,220,217,231
0,239,232,4,46,63,38,175,91
0,119,173,211,68,46,160,200,210
0,46,117,161,131,120,212,100,214
0,27,91,106,198,65,60,87,144
0,4,112,37,60,178,197,185,64
0,249,240,46,104,196,66,119,61
0,192,219,119,38,159,66,185,143
0,178,245,176,78,27,72,59,146
0,76,99,136,10,218,70,60,107
1,150,189,209,119,237,154,150,157
0,102,209,150,78,84,201,74,127
0,18,130,108,76,121,121,21,55
0,180,209,66,79,6,220,199,41
0,86,71,187,221,67,41,151,242
0,223,236,39,199,144,248,14,80
0,150,230,65,136,247,64,20,64
0,186,118,78,80,57,123,252,43
0,172,160,177,242,244,58,109,62
0,11,27,74,192,164,217,155,78
0,189,113,23,226,109,146,134,51
0,144,239,66,138,57,91,149,142
0,207,49,23,240,205,76,72,58
0,53,56,182,151,126,196,119,182
0,164,133,24,59,110,84,5,10
0,54,62,157,82,168,223,220,26
0,143,103,66,194,140,112,131,155
0,193,217,52,103,47,0,184,233
0,191,11,255,95,138,127,195,29
0,3,128,232,18,100,215,176,59
0,126,112,206,130,63,166,185,10
0,167,11,53,147,181,110,37,162
0,220,75,121,131,244,201,14,53
0,126,56,169,184,145,217,246,164
0,162,17,143,231,242,141,177,12
0,167,160,131,234,188,3,25,193
0,81,85,98,32,252,125,171,154
0,150,133,183,153,100,67,136,59
0,61,115,129,187,79,112,185,181
0,25,65,163,241,178,220,43,73
0,226,3,144,38,89,184,9,247
0,81,218,170,49,194,90,96,14
0,167,133,176,30,202,174,53,42
0,59,4,24,53,115,35,81,218
0,71,132,2,223,111,246,64,113
0,142,243,208,192,242,11,176,78
0,119,24,21,119,95,139,236,71
0,201,35,23,249,27,125,51,23
0,195,183,203,171,65,160,213,92
0,232,105,178,118,181,179,61,2
0,4,56,23,224,235,23,100,229
0,92,186,65,82,111,113,215,77
0,7,123,16,184,93,215,183,188
0,7,130,63,231,201,4,1,10
0,190,158,37,118,125,98,137,196
0,121,72,180,73,144,98,177,174
0,100,188,131,12,27,116,208,70
0,220,101,87,15,227,76,172,184
0,172,239,56,140,137,59,12,154
0,30,23,212,102,19,178,13,238
0,249,95,52,216,14,134,37,115
0,126,36,141,194,129,200,204,254
0,113,231,213,131,124,24,48,56
0,196,202,129,231,44,187,222,96
0,40,235,84,84,111,55,115,68
0,250,46,148,216,106,160,158,2
0,80,13,142,25,196,65,36,152
0,143,110,88,195,147,118,125,78
1,221,189,255,32,211,201,17,138
0,102,113,211,184,46,86,231,70
0,231,64,139,55,230,183,53,102
0,11,205,98,151,104,184,159,108
0,65,89,114,190,49,4,48,250
1,62,157,226,36,178,187,127,177
0,249,182,128,40,178,195,173,34
0,143,35,113,85,163,18,200,146
0,47,251,144,60,79,135,240,107
0,165,183,100,105,129,231,200,78
1,128,161,253,236,148,219,163,91
0,180,148,78,69,47,66,32,130
0,250,103,221,85,58,121,119,44
0,250,76,237,192,138,181,202,64
0,189,44,248,131,46,116,207,254
0,87,37,13,155,15,39,216,188
0,190,206,113,44,76,112,226,84
0,126,6,54,73,129,116,183,157
0,34,2,120,198,89,84,128,186
0,23,204,23,203,132,141,83,164
0,197,151,157,66,9,62,147,243
0,191,101,141,239,31,241,113,243
0,206,76,87,87,151,186,111,149
0,248,14,255,73,41,59,83,62
0,127,210,74,73,146,70,136,1
0,147,228,164,99,4,67,39,12
0,220,35,129,1,51,217,84,243
0,189,197,37,42,184,165,251,82
0,11,121,80,20,57,76,52,223
1,92,17,173,41,138,248,215,250
0,9,148,3,199,254,95,74,34
0,250,86,126,200,21,118,155,10
0,80,128,209,140,46,168,30,82
0,189,75,18,201,13,76,59,46
0,13,0,84,47,78,249,251,10
0,239,77,129,180,151,121,119,9
0,189,144,153,175,20,163,121,146
1,5,254,22,218,235,204,238,207
0,236,237,93,61,191,161,13,64
0,4,151,51,231,19,214,255,58
0,250,63,23,116,59,178,126,48
0,207,117,21,79,189,167,34,84
0,100,240,153,147,115,70,240,53
0,189,142,179,199,198,134,241,10
0,167,24,5,97,157,84,168,52
0,80,33,158,131,252,76,3,82
0,39,110,105,222,44,217,48,142
0,2,60,53,100,32,201,89,159
0,159,115,93,126,97,120,180,107
0,128,130,200,202,153,51,130,88
0,164,105,124,45,82,70,17,244
0,254,148,186,97,121,92,106,251
0,143,66,10,243,104,123,48,235
1,247,232,28,80,204,247,119,109
0,17,104,21,90,160,178,25,144
0,188,58,141,37,116,24,32,175
0,240,33,105,182,236,91,20,33
0,193,12,40,82,214,137,161,200
0,123,148,37,60,134,179,186,27
0,153,131,44,69,200,118,156,92
0,145,98,63,35,98,115,84,175
0,172,35,202,155,119,32,164,177
0,99,152,84,198,197,87,213,157
1,220,253,129,190,177,227,240,167
0,150,17,38,140,189,91,57,176
0,188,144,67,73,16,160,215,58
0,145,60,96,86,138,160,192,28
0,78,105,232,199,134,119,227,102
0,196,227,4,59,88,55,31,76
0,66,215,238,105,145,172,84,51
0,154,159,105,49,19,247,30,140
0,204,58,179,255,21,211,233,89
0,90,190,213,148,47,11,232,146
0,139,172,87,61,244,168,102,78
0,49,235,178,123,87,112,240,177
0,78,113,164,41,138,196,5,93
0,118,76,92,177,196,166,64,29
0,149,143,226,99,120,55,20,149
1,150,236,66,175,125,243,247,59
0,223,4,211,84,232,59,18,4
0,189,239,87,23,136,55,213,233
0,128,146,238,26,49,133,79,138
1,239,195,241,64,191,180,90,167
0,92,101,183,158,57,208,84,154
0,157,8,180,42,121,121,182,234
0,29,30,22,198,147,161,84,251
0,164,142,47,149,244,160,89,36
0,91,35,96,6,91,46,59,69
0,131,190,46,75,119,63,40,59
0,30,226,21,42,120,239,208,118
0,115,4,222,122,49,90,192,78
0,251,121,75,32,1,196,62,20
0,224,156,247,24,14,108,166,65
0,178,46,235,137,111,186,34,175
0,232,97,78,201,223,10,223,184
0,233,168,51,67,54,70,164,77
0,33,140,180,104,177,215,10,16
0,191,130,180,84,201,121,59,146
0,204,168,142,8,121,169,105,160
0,229,34,176,140,49,124,239,9
0,232,6,24,190,157,92,115,28
1,130,187,225,73,149,200,178,141
0,188,103,249,236,138,112,59,100
0,113,143,105,205,89,197,72,32
0,41,1,82,153,56,231,252,91
0,4,74,213,155,217,196,213,78
0,68,99,85,66,57,191,217,62
0,36,122,23,154,46,39,210,96
1,140,197,255,20,204,154,155,162
0,152,189,117,32,59,32,34,87
0,231,232,178,136,116,53,251,138
0,213,113,51,137,93,170,167,29
0,145,54,63,222,151,220,213,10
0,23,116,70,201,142,134,180,51
0,189,76,236,58,70,249,80,242
0,219,37,70,194,108,166,231,101
0,188,143,232,46,64,10,59,165
1,27,251,249,52,191,148,119,235
0,30,255,129,136,159,158,227,34
0,143,172,113,147,165,24,96,138
0,237,144,76,60,37,220,72,80
0,230,56,113,240,113,172,210,172
0,106,130,210,201,129,50,34,80
1,240,181,40,52,252,136,117,179
0,145,26,159,82,129,91,52,154
0,92,255,10,95,112,11,252,9
0,242,130,249,155,217,170,155,51
0,239,152,211,139,46,91,52,177
0,150,251,141,145,57,186,223,84
0,77,112,103,247,137,223,237,108
0,131,228,157,32,82,118,83,49
0,165,237,181,129,214,92,221,9
0,150,242,150,209,213,141,111,14
0,144,69,2,73,59,177,49,131
0,191,222,104,60,49,167,86,109
0,79,188,98,104,137,244,185,53
0,232,151,50,32,66,147,189,154
0,144,228,214,142,168,149,10,136
0,206,115,150,20,157,20,245,117
0,143,76,85,3,89,70,37,25
1,30,219,141,237,168,254,158,84
0,197,98,80,41,177,172,204,51
0,164,113,70,2,167,127,30,82
0,193,80,180,62,143,166,94,210
0,78,106,176,218,57,160,15,181
0,170,211,126,99,141,106,200,69
1,162,113,178,131,244,215,187,177
0,198,39,18,169,82,115,13,177
0,167,148,16,204,218,156,9,44
0,231,152,173,140,248,84,112,44
0,157,0,149,242,121,123,173,233
0,21,113,230,218,235,62,212,138
1,104,210,137,166,203,172,52,182
0,242,62,105,25,52,148,83,138
0,11,131,150,104,118,70,245,146
0,252,26,186,104,232,254,61,123
1,246,152,93,6,244,201,208,96
0,58,172,149,4,164,67,207,231
0,3,219,147,32,124,112,14,46
0,192,249,176,59,150,137,42,26
0,70,210,16,199,184,7,240,70
0,121,236,178,75,99,23,228,85
0,129,37,87,155,108,19,96,134
0,250,45,170,195,19,247,145,62
0,10,118,200,122,121,59,59,44
0,99,76,101,199,15,247,176,182
0,100,83,84,108,80,144,31,239
0,55,52,4,167,157,168,32,156
0,100,37,9,233,252,196,178,74
0,192,113,232,44,85,160,111,96
0,159,61,6,152,59,11,185,166
0,97,182,144,85,6,11,255,59
0,151,183,182,8,47,150,231,9
1,3,230,253,230,104,179,202,66
0,145,142,2,139,124,66,72,91
0,207,152,79,75,184,211,144,13
0,236,82,175,187,184,11,153,58
0,250,182,180,137,145,24,84,78
0,195,142,253,104,15,106,116,93
0,207,230,66,99,151,159,164,81
0,215,49,180,213,227,90,20,29
0,164,12,222,87,194,248,119,177
0,29,28,221,175,39,116,10,178
0,180,245,20,131,117,123,79,209
0,192,33,79,34,85,29,199,14
0,192,49,200,42,184,220,52,93
0,55,3,247,42,153,95,42,255
0,115,178,22,42,237,33,14,130
0,49,98,20,225,99,191,59,53
0,175,236,144,178,6,90,149,119
0,165,130,75,197,150,207,32,48
0,189,76,211,192,194,160,217,49
0,194,41,4,137,104,38,189,138
1,115,171,223,80,237,227,209,102
0,85,254,74,142,29,211,30,26
0,33,130,237,192,164,160,208,65
0,232,230,13,27,17,133,119,250
0,248,245,50,248,230,126,42,108
0,250,182,26,145,63,158,51,69
0,193,28,105,100,119,186,255,30
0,80,168,20,38,118,118,213,109
0,84,140,74,164,138,92,246,182
1,61,253,157,166,253,42,128,177
0,107,204,180,126,191,91,51,214
1,145,205,91,79,244,155,161,163
0,27,57,102,25,82,170,59,2
0,157,39,7,177,46,70,118,77
0,52,230,169,8,181,160,59,62
