x1,x2,label
3.753845,-8.246060,5
1.715538,-5.679796,5
2.825413,4.849302,1
-2.965478,-8.505799,4
-0.710783,7.663691,1
-5.527977,-8.066438,4
9.153849,0.861168,0
-2.504846,7.844884,2
2.286846,-9.123993,5
-7.377594,5.087469,2
1.976643,-8.608124,5
3.565018,-4.396586,5
-0.015879,-0.590436,4
-9.758343,1.205108,3
-0.030698,-1.935458,4
-6.781019,-3.665264,3
4.479679,-0.288103,0
-5.384470,-6.718676,4
-3.578972,-7.769280,4
-1.533273,-8.038071,4
2.421019,9.429180,1
4.583618,2.904413,0
-1.375435,-9.042054,4
-7.285225,0.198710,3
0.479698,-9.677249,4
9.665483,-1.599095,0
-0.090884,9.246419,1
5.228169,0.394501,0
6.078558,-0.022546,0
2.025332,-6.865464,5
0.938078,8.858764,1
5.362592,-3.758947,1
9.311439,-1.351147,0
-8.241544,-0.419439,3
-3.977135,7.599378,2
-0.618677,-5.869910,4
-0.338023,1.514478,2
-0.313672,-8.714668,4
-3.875712,-7.920722,4
0.864661,-2.206387,2
-8.854094,-2.893385,3
4.419024,-4.617585,5
-5.512651,0.495619,3
4.596257,3.602506,1
-1.077740,2.600977,2
-9.697553,1.237583,3
2.851436,0.471621,0
-7.669493,-5.815258,3
8.823196,2.617307,0
5.080717,-4.522396,5
-1.202292,7.353209,2
0.883607,-8.644119,4
-0.744463,1.456628,2
-0.269296,4.606144,1
-0.954613,5.016289,2
1.434325,-9.940011,5
-2.726482,0.259598,3
-2.304187,-1.696017,3
4.266609,6.392817,1
-7.412199,4.292996,2
-3.923025,2.189023,2
-0.063237,5.149996,1
-1.066297,4.788835,2
-1.859006,0.927341,2
4.860237,5.849350,1
-10.020837,1.398782,3
0.548971,6.476483,1
-1.896288,-0.539745,3
5.045216,2.653023,0
-0.207558,-2.066671,4
0.889684,2.986757,1
-4.992602,-2.216798,3
7.685169,-2.075652,0
-2.073817,-0.924605,3
4.075189,5.601683,1
-4.302111,8.401769,2
6.105720,0.628201,0
-5.661416,3.275042,2
-6.459132,5.646850,2
3.078961,4.956551,1
3.546717,8.025404,1
-0.567023,5.166694,1
-2.708988,-2.830646,4
5.508860,-7.453834,5
3.120991,-1.331959,5
3.684020,-8.377289,5
1.184261,0.275433,0
-5.593678,5.997782,2
6.905223,-6.858277,5
6.697208,0.072923,0
5.101507,1.562954,0
1.077046,0.644218,0
-6.642408,-6.420177,4
2.535325,-6.926994,5
-1.659851,0.324952,3
-2.304613,1.706933,2
-1.453496,9.708515,2
9.165725,1.792067,0
0.157819,-0.186527,5
9.855560,1.278600,0
-5.917759,-0.729700,3
9.874727,0.329170,0
3.992464,4.204462,1
-3.032422,-2.264330,3
-4.791865,-4.183229,4
7.584061,-3.994039,5
-4.780158,7.782474,2
5.386000,-1.850766,0
-3.724352,7.875587,2
6.828690,1.370431,0
-1.038792,-6.914024,4
-1.635264,-1.670035,4
1.471539,3.245368,1
3.785814,2.383184,0
-7.540796,3.618781,2
7.247575,-2.816538,0
7.686505,-2.740175,0
-2.706493,0.663998,3
2.200361,-3.646388,5
-7.242416,-5.020063,3
0.035599,-7.109504,4
-2.209457,-1.988943,4
-1.013339,-9.422526,4
-2.847105,-4.460212,4
-0.546530,-7.452215,4
3.643483,-8.225447,5
-1.643999,-4.789546,4
1.364950,-9.909130,5
3.889590,3.774835,1
-5.042575,-1.938266,3
-7.083425,0.079390,3
-7.164989,1.258610,3
-1.058559,-0.516941,3
2.414525,-5.201569,5
-3.569943,7.477346,2
2.572321,-1.116840,0
8.208713,-0.975933,0
-3.106912,-2.067999,3
0.694773,-9.658378,4
0.403536,-2.589249,5
3.013186,-4.884503,5
-4.984124,3.015208,2
7.888248,-4.204890,5
-9.707175,-1.758867,3
0.827988,5.493687,1
-3.437984,7.918690,2
1.458356,0.401101,0
2.807315,-4.296094,5
1.621310,-2.428918,5
7.360744,0.270245,0
-7.220401,3.642024,2
1.005284,7.852622,1
-0.361107,1.084934,2
6.586955,5.442079,1
-6.822724,-1.079422,3
-2.094053,1.760705,2
-1.131008,-4.742358,4
-4.460779,-0.513961,3
5.274780,-1.744712,0
-1.227641,-4.778172,4
-7.837248,-6.101002,4
7.917131,-2.407303,0
-3.516953,6.596662,2
8.295432,-3.494262,5
-1.630294,-6.295641,4
3.708079,6.521888,1
6.751071,-1.317458,0
9.483203,-2.677126,0
6.181293,1.635454,0
-2.154394,9.594943,2
2.272021,3.856739,1
2.966399,6.985894,1
-4.391909,-0.820144,3
-2.769579,7.879871,2
1.675592,5.528385,1
-4.699078,-1.886479,3
4.112444,-0.896580,0
-0.166812,-6.302139,4
5.653036,6.095726,1
-0.880429,9.514434,1
-2.161531,-3.322681,4
4.942358,-1.603757,0
-7.032070,-4.595321,3
-5.384216,5.983227,2
4.748822,-2.943706,5
0.283250,2.079086,1
2.321121,7.798343,1
-1.632899,3.574851,2
0.324704,-6.415472,4
5.508178,-3.347821,5
-8.581062,-2.730570,3
-0.032458,2.001583,1
-7.249769,2.861985,3
3.245713,-6.177181,5
2.375919,-5.573118,5
-4.733029,-2.656619,3
-1.660276,4.715321,3
0.394233,-0.858636,5
7.129007,0.157094,0
-2.368614,0.326523,3
3.700311,-1.235440,0
6.033250,3.429975,0
7.342698,5.627807,0
-0.586399,3.497582,2
-0.081761,-3.097018,4
5.730140,-5.589090,5
-4.370537,1.511107,3
-0.770210,2.858232,2
-7.662965,4.483078,2
7.840521,-2.859544,0
4.266635,-7.315181,5
6.171884,5.958851,1
3.479679,-5.144045,5
-6.898903,-1.395925,3
4.533942,5.050485,1
8.446525,-5.878694,5
5.535564,5.029749,1
-3.492802,3.407818,2
-0.857564,-6.470238,4
1.137698,9.014984,1
-3.621149,6.317692,2
3.947085,5.625919,1
-1.378588,7.553470,2
-0.492726,2.326109,2
-1.307158,4.868356,2
-6.661709,-6.023227,4
9.374025,-0.596946,0
4.513741,-1.983246,5
3.351477,-1.281865,0
6.626253,1.804330,0
4.913679,-1.998999,0
9.254163,-1.638207,0
-6.327676,-1.589063,3
2.938463,-7.272274,5
0.228824,-2.735645,4
8.915844,0.154407,0
-9.400777,-0.268161,3
0.176256,0.212285,3
-1.238228,2.369657,2
5.385807,-6.252225,5
2.824878,-1.539258,5
1.232744,5.795756,1
0.896681,-5.566841,5
3.017728,0.878282,0
2.780922,5.783420,1
0.788082,-4.096518,5
-8.617801,-1.159419,3
7.392428,-0.361178,0
3.873443,0.990188,0
5.976073,-1.416104,0
2.160156,5.865507,1
-9.711853,1.277319,3
1.022389,4.755401,1
-8.070066,0.459942,3
-5.982217,-0.977881,3
2.613043,-6.837790,5
-8.929606,1.439612,3
6.429592,0.633894,0
-2.155621,-2.565740,4
7.977271,0.236327,0
3.867449,-7.429848,5
-1.218120,8.129243,2
-4.370831,-7.046146,4
0.902920,6.996754,1
-9.282744,-0.721824,3
-0.303975,0.707065,2
7.586971,5.279495,0
3.957197,-6.772572,5
6.691588,-2.888452,5
-2.056202,-8.995417,4
1.160438,-7.177801,5
-7.478386,-0.502968,3
7.372101,5.458183,0
-8.190364,2.315845,3
1.032739,6.922350,1
4.646183,6.878225,1
2.196286,-6.753399,5
2.965481,-3.614355,5
8.145494,-1.067562,0
5.342128,8.048181,1
-7.858762,1.556962,3
2.309603,2.628531,1
-0.211973,-3.367597,4
-3.114293,-5.282229,4
6.549348,0.939550,0
1.894957,5.339720,1
-3.187726,-2.690560,4
-6.849942,-4.672231,3
1.903220,4.899316,1
4.684329,1.994953,0
1.655276,4.003303,1
2.475523,-5.754339,5
7.906337,0.198328,0
-7.514809,-1.721059,3
-2.201496,1.153163,2
9.085789,-1.652710,0
-1.069848,7.034753,2
7.767417,-4.489915,5
0.525169,-3.574595,5
-3.966223,-8.186801,4
-6.566875,-0.792358,3
-0.688935,0.416093,2
-4.858731,-3.871901,4
-5.159089,4.566801,4
-6.588807,1.023878,3
-4.876483,-1.361844,3
-0.734565,7.964404,1
-1.564921,8.643410,2
7.139310,2.581000,0
-3.388284,-3.718699,4
-4.230216,-3.689273,4
-6.919218,3.955436,2
2.937855,8.199159,1
-7.437646,5.932553,2
-0.469061,-0.222260,3
8.182024,4.172517,0
-0.265932,-6.764671,4
1.636697,-6.527733,5
7.774755,-3.233154,0
1.319398,-7.734475,5
0.852392,-7.043949,4
3.946976,-5.347418,5
-5.478403,-6.989841,4
1.924904,2.310105,1
0.801711,6.230676,1
3.868814,2.816489,0
0.676652,0.465011,0
3.156090,4.424692,1
1.845687,0.001479,0
3.971750,3.231596,1
-5.481913,-7.389580,4
2.949406,-7.127380,5
1.009528,-7.756232,5
-7.736424,-1.868742,3
-2.525470,5.490082,2
4.078293,6.488637,1
-1.504943,8.543110,2
-6.564052,2.933383,2
-5.978953,-7.086587,4
-0.271006,-1.881324,4
-3.810221,1.468641,3
1.938916,9.017393,1
-2.804364,7.949480,2
7.816270,4.647763,0
-6.290965,3.567552,2
6.815940,5.133954,0
-2.860430,1.295546,2
-4.485401,-5.618944,4
2.529434,8.234200,1
9.176135,4.624973,0
2.835424,-7.809311,5
-3.940280,-2.113807,3
2.913114,7.007071,1
3.676811,9.175232,1
-7.176698,0.941698,3
5.465055,-5.284086,5
0.964979,-0.799384,5
-7.854168,0.787951,3
-0.453610,4.004804,1
-4.653891,3.997041,2
-0.462652,-7.635094,4
-6.905251,-5.333902,4
-5.403610,-4.504564,4
-1.274144,-0.198489,3
-1.051407,6.288094,2
3.916982,6.695371,1
-6.224048,2.823640,2
-6.534817,5.669639,2
2.469137,-4.501434,5
-2.035640,6.264785,2
-5.648553,1.677520,3
5.964574,1.741460,0
-0.717913,2.186918,2
5.125735,7.898441,1
-1.741219,-7.837889,4
8.333659,3.880376,0
1.045328,-8.820909,4
2.674279,-7.963402,5
-6.401252,6.100780,2
-7.628407,-2.202392,3
1.773740,1.283964,0
1.863539,-3.941373,5
7.171259,-6.429300,5
-0.842302,-9.514305,4
5.317854,-1.527118,0
-9.129520,4.113957,2
-4.428683,6.008724,2
8.479183,-3.090179,0
3.903119,5.102385,1
3.610784,2.378981,0
9.473378,-2.593580,0
-1.377874,-6.509403,4
-4.160367,-0.526381,3
-5.801107,-4.111853,4
-0.885337,8.195824,1
0.435879,4.991712,1
3.507119,5.583625,1
2.042059,6.913272,1
3.887029,-1.878663,5
2.633647,-4.340592,5
-6.883714,-5.181990,3
-2.725177,3.072054,2
4.529779,1.348729,0
2.620730,-6.004375,5
-0.879042,-5.792397,4
7.577712,1.649813,0
0.679608,3.521098,1
3.615685,-8.233350,5
1.680864,-7.561906,5
-8.452422,-1.937864,3
2.924377,4.710353,1
-7.626544,-0.267027,3
-3.188643,4.550126,2
4.557340,-0.742806,0
9.340600,-1.810294,0
-2.162027,5.342190,2
-3.652445,0.397094,3
0.067283,-9.210195,4
-6.142979,-2.199541,3
1.603688,1.367484,1
-3.499464,6.608760,1
7.098447,2.027348,0
0.862662,1.690968,1
3.158011,-6.951830,5
-8.191391,2.307438,3
-1.452039,5.012352,2
1.321661,1.824752,1
-8.083095,3.354426,2
-3.645924,2.237381,2
-8.083990,-0.887698,3
-2.207021,3.559275,2
-2.482854,5.777968,2
6.694195,3.530592,0
6.921928,0.007105,0
-2.933354,-3.711488,4
-6.845224,3.578114,2
3.283338,-5.691350,5
4.479932,2.763908,0
-0.471786,-1.983976,4
-1.428038,9.444777,2
-8.151487,-3.803523,3
-4.205418,-7.602274,4
4.288479,6.533762,1
-6.280986,-3.688919,3
-0.622061,9.419068,1
0.118376,-0.677247,5
-5.784447,-0.180016,3
0.132515,1.900564,1
-0.026165,6.020547,1
8.897179,-0.860867,0
2.178804,6.786674,1
-4.285924,-0.928145,3
-5.004572,0.026264,3
8.850541,-2.927778,0
3.515222,-0.282128,0
-2.546023,-7.289922,4
-0.920111,-2.572283,4
-6.928532,-4.115523,3
5.502924,0.921729,0
0.977997,-8.198016,4
-1.668645,-1.906779,4
-6.241055,5.813065,2
-7.741514,-1.001980,3
3.498368,-1.049375,0
1.359314,8.247487,1
6.523179,-7.360741,5
2.975850,-1.569331,5
-4.578460,-7.651432,4
4.290472,-3.167728,5
-8.753199,-3.541134,3
6.569421,-4.410155,5
-5.035486,-0.084363,3
3.013974,8.566567,1
4.410938,-4.486473,5
2.380044,2.401751,1
-8.035775,-1.697933,3
1.507320,6.908829,1
-7.830968,1.460795,3
-1.655863,8.054140,2
3.250425,3.149593,1
3.564473,-9.299348,5
1.663867,-1.779034,5
-2.697376,3.362061,2
6.965063,-3.813740,5
4.339494,1.735280,0
-0.980176,-4.785047,4
9.751652,0.794192,0
0.010308,0.840324,1
-5.127396,4.065061,2
2.466525,6.592083,1
4.119211,6.723942,1
-3.381199,-1.136310,3
-1.014629,6.593500,2
-3.017028,8.615401,2
3.285372,-8.718247,5
-5.099225,3.274037,2
9.542345,-0.251298,0
4.521484,-3.692911,5
4.084075,5.611100,1
0.140111,-9.396583,4
0.980396,-0.345588,0
1.121379,-7.074327,5
8.289731,-3.891195,5
-0.754522,8.186910,1
-5.032499,-1.203248,3
1.315309,9.318415,1
0.918423,2.584601,1
-1.045673,0.969637,1
6.268449,-4.688603,5
9.072097,2.632025,0
8.511948,-2.089185,0
4.327191,2.044717,0
-7.104201,-0.764492,3
-0.153552,-2.135011,4
-5.688721,2.278478,3
-3.080751,-7.001289,4
-0.836843,9.273353,1
0.948993,5.514311,1
-6.004290,5.766207,2
-1.044108,-2.201070,4
-9.297605,-2.500657,3
-4.323062,-8.659339,4
-1.295105,5.343371,2
-3.894039,-9.034402,4
-4.449237,-1.957002,3
2.382819,0.037564,0
4.320847,3.326327,1
-7.384620,1.174623,3
0.156430,3.057779,1
-3.812887,-5.428710,4
1.116391,-0.242625,0
-3.836987,0.585789,3
-0.112095,-6.487316,4
-3.242793,-6.051187,4
-5.903122,3.646626,2
7.061991,-3.000756,0
-0.524947,-4.129553,4
-4.950618,7.291354,2
-0.924309,6.561956,2
2.335234,4.512894,1
-6.190684,-6.408598,4
9.463465,1.153472,0
-2.055125,7.284318,2
-6.964103,-2.375995,3
2.451535,-1.467227,5
3.642811,-2.064836,5
-1.422994,-1.102806,4
5.188417,-1.227999,0
1.538496,-5.850642,5
-0.108219,1.670162,1
-1.796063,-3.997087,4
2.522279,-2.437968,5
-2.428234,-3.238043,4
7.372980,4.174825,0
-4.768777,3.127100,2
-3.921627,6.836273,2
-4.211040,-8.426097,4
6.840032,-4.535724,5
-1.054841,-6.282794,4
-0.411597,7.709006,1
-5.224982,-0.298889,3
-5.015938,-1.187486,3
8.362267,2.966824,0
0.801707,-0.748850,5
8.205254,-4.705919,5
0.361240,9.726643,1
6.106318,4.364964,0
-5.576695,-2.343148,3
1.880518,1.858414,1
-1.277126,-3.400135,4
-8.623039,-4.488156,3
-2.149540,-0.988222,3
-7.104555,0.472629,3
8.929103,-1.987099,0
0.289743,9.536752,1
1.281358,-0.040523,0
1.934893,-2.082018,5
-1.086823,2.430028,2
-2.606296,2.495389,2
-4.853388,6.781075,2
0.294873,5.877745,1
8.977289,-2.419941,0
2.717485,-5.625570,5
4.587709,4.778725,1
0.346587,-4.017185,4
-1.692505,5.490127,2
-1.979127,9.048577,2
-2.008035,-4.385261,4
6.567842,3.918555,0
0.464014,-8.486144,4
-6.669972,3.653413,2
3.260278,-4.001411,5
-0.395397,1.269374,2
0.793609,-9.454935,4
-2.958336,-5.874581,4
-4.703342,-2.845607,3
1.222159,-6.333152,5
5.352934,0.649332,0
-7.728729,2.380489,3
-6.805085,6.314265,2
2.475493,-0.168026,0
-7.718697,4.584012,2
5.688662,0.460497,0
-7.579558,4.835880,2
5.776901,5.612399,1
-2.201014,-3.714501,4
0.945525,4.809109,1
-7.582611,2.930549,3
-1.733707,-8.419776,4
5.490335,4.398104,1
-7.922364,-2.535948,3
-2.746239,-1.984689,3
-4.519759,-5.362445,4
0.433267,6.249756,1
-4.722098,6.539723,2
0.727246,-3.132153,5
-7.813841,-5.721315,3
-0.756565,-6.922872,4
1.160590,3.175730,1
-1.984893,2.136524,2
8.999006,-4.729721,5
-1.843052,-3.980793,4
8.576240,-4.951309,5
-0.086351,5.463449,1
1.276489,-7.696795,5
-4.115490,-8.921538,4
1.511086,4.601868,1
4.021146,-1.922688,5
6.932728,6.655016,1
5.377199,4.416104,1
-1.960861,3.621798,2
5.052598,-4.614924,5
-7.521314,-1.559645,3
-4.632567,-7.001400,4
-8.292559,-3.308059,3
-3.254364,3.422903,2
-3.022294,-8.089534,4
-0.862537,-4.434627,4
6.875300,4.315896,0
6.028738,2.461340,0
5.082437,2.035508,0
-4.470067,1.809902,3
-4.437163,-7.232603,4
-0.185396,-5.833253,4
5.959588,0.982100,0
3.400332,-1.462548,0
-0.810547,-5.271210,4
-7.773649,0.051025,3
-5.869023,-1.184071,3
-1.038381,-6.010541,4
1.264127,-9.336733,5
-5.452536,-8.178853,4
1.133182,-5.364890,5
6.795271,-5.173540,5
7.348735,-5.525146,5
-3.475831,-3.092527,4
-7.425444,4.133459,2
-4.277338,-8.155058,4
-4.184198,5.607725,2
-1.282429,7.200166,2
-1.091380,-8.945236,4
-1.910294,1.564511,2
-8.662371,4.970020,2
-5.775619,-0.326708,3
-1.389674,6.223321,2
-4.907288,0.348322,3
-5.571406,-4.694487,4
-7.936428,-0.526709,3
-2.229609,-4.167872,4
2.043576,3.542495,1
0.917207,5.120546,1
-3.363742,2.888520,2
-8.924870,-2.636940,3
-1.436507,-9.378961,4
-8.985991,1.557342,3
-0.849539,9.236503,1
5.372581,-3.572385,5
-2.789907,-5.732400,4
6.928500,-0.020239,0
3.045662,6.168988,1
-7.326676,1.995952,3
-2.978331,-5.774569,4
7.038998,-6.588800,5
2.924681,-3.474481,5
7.949674,0.889884,0
-1.941235,-1.343405,3
3.401840,6.261621,1
0.196217,-1.147842,5
5.419780,-1.275109,0
3.468664,-8.742225,5
-3.541497,-8.394555,4
7.914195,0.170976,0
4.062634,5.108266,1
0.262842,9.036927,1
-2.960331,5.912755,2
8.314911,-5.580900,5
-4.367595,-8.000537,4
4.411401,-8.240596,5
-3.298066,-4.387421,4
-0.785629,-5.717033,4
4.804196,6.270988,1
-2.053798,-4.127731,4
7.208910,-0.550185,0
1.423014,-6.070452,5
0.076989,-1.757379,4
-1.730821,-0.352550,3
4.128821,1.003096,0
6.548270,-3.494475,5
-5.863181,-0.654591,3
-2.034748,0.035888,5
-4.517765,-7.865808,4
-0.525434,-8.013055,4
7.046378,2.492829,0
7.345632,-3.086048,0
2.500962,3.642636,1
-0.204029,-3.264534,4
8.512272,-3.017076,4
6.715466,-0.135742,0
-1.470683,8.308059,2
2.501954,1.180432,0
3.934839,-2.864034,5
-7.127521,-1.391683,3
8.941682,3.900362,0
-3.487209,1.604051,2
-3.474220,0.849864,3
-5.497615,5.600088,2
5.470550,5.529089,1
4.272369,1.678602,0
-5.382576,7.860461,2
0.624136,-2.549344,5
2.336236,1.837475,1
-1.598510,-1.771169,4
9.913923,-1.653480,0
7.481624,3.043433,0
0.366373,-9.381634,4
2.060073,5.925992,1
5.453779,-2.890679,5
3.373498,6.480774,1
1.932718,-4.641998,5
9.219616,-1.777092,0
2.119435,-2.820560,5
-4.314458,-4.038085,4
-7.018652,-5.439184,4
0.360139,9.929923,1
3.470311,7.660592,1
2.543043,0.498000,0
0.468665,-8.480421,4
-0.202328,-3.019724,4
3.049478,5.913776,1
0.530191,2.597589,1
-0.225355,5.628957,1
-0.642267,6.719259,1
-7.221681,-6.677753,4
1.186319,5.418629,1
2.355993,2.994437,1
-3.203842,8.235390,2
-3.733556,-3.059078,4
9.921637,0.159799,0
5.844636,-2.299460,0
5.005207,-1.902247,0
-1.164254,4.704596,2
0.252906,-1.509877,5
2.508763,-6.680790,5
-4.099841,4.802921,2
-3.423631,-9.084477,4
-6.596636,-4.033554,3
-3.738099,5.441593,2
3.329881,6.847871,1
2.483462,-2.230750,5
-4.146202,2.981159,2
1.286535,5.004877,1
3.507318,0.152311,0
-9.046082,1.716022,3
-3.451847,8.959347,2
-1.127975,-1.124114,4
2.063284,1.131925,0
4.506508,8.300881,1
-4.488914,4.506915,2
-4.646917,7.445616,2
8.841451,3.929974,0
-3.080187,0.232470,3
1.419848,-3.465085,5
-0.802255,4.326721,2
5.381162,4.692903,1
-1.117939,-9.417558,2
-2.022813,3.882941,2
4.863162,2.469532,0
-7.520730,-0.184851,3
-2.933472,4.490713,2
10.136694,-1.167518,0
-0.473162,-6.118341,4
7.103023,-4.581847,5
9.479022,-2.615465,0
-4.305508,-0.022023,3
0.049653,-8.082433,4
1.714009,-8.096943,5
5.619503,6.459548,1
5.927222,-6.382836,5
1.001678,-5.481685,5
-1.725069,-9.181444,4
7.575303,-3.319814,0
3.502267,5.862486,1
-6.275596,-7.784442,4
1.592196,7.158221,1
-7.292106,1.331704,3
4.653413,-1.226960,0
6.240494,-5.733264,5
-0.060588,-6.072996,4
-3.647584,-3.313097,4
6.358832,2.073539,0
-5.589643,-6.720298,4
-9.009058,-1.048356,3
2.690782,-0.216660,0
-4.034722,-1.826675,3
-2.699297,-4.046750,4
-5.713502,-8.052879,4
4.483497,6.484109,1
-5.414451,5.297130,2
7.220680,-5.911307,5
4.406450,-7.894052,5
6.091425,-0.157783,0
-5.508457,5.317329,2
-2.278888,-0.155025,3
0.254682,1.610724,1
-7.151920,-5.222964,3
1.069476,-0.449776,0
-6.269919,0.125123,3
-4.012037,-5.419972,4
-7.044685,3.063703,3
-5.984879,-6.572398,4
-4.115153,-3.215590,4
0.095778,7.801535,1
9.344266,0.257953,0
4.811997,-8.379866,5
0.502982,4.955580,1
6.460576,-4.437566,5
-0.571944,-3.237684,4
2.371093,-4.880798,5
-5.372774,-1.761035,3
-5.329267,-1.296624,3
-0.256766,9.222329,1
-0.699349,4.678849,2
-5.837539,1.634609,3
-7.355921,-6.381223,4
-1.304950,-4.614986,4
4.550798,6.209371,1
-2.054858,-7.556244,4
-4.456406,-3.762453,4
-7.939271,-5.039195,3
-5.004978,6.716057,2
-8.889852,-4.855670,3
-5.266861,-1.298337,3
-0.173504,-1.032458,4
-6.126122,-5.385367,4
8.170977,4.990368,0
-3.415667,7.280739,2
1.148176,-5.376797,5
-1.655235,9.945673,2
6.034014,5.378436,1
4.253178,-4.632196,5
-2.525039,2.477876,2
2.591227,-6.004566,5
6.559884,4.644694,0
6.580236,3.709300,0
-3.288657,-5.344288,4
-3.096357,2.896274,2
1.569701,9.377359,1
-4.242787,8.911855,2
-3.143079,-2.354060,4
0.098894,6.168874,1
-8.522368,-3.805735,3
-1.480914,-8.979908,4
1.378735,-0.243856,0
8.533584,1.420629,0
5.406192,-6.585415,5
4.237868,7.127712,1
-1.959855,1.348300,2
-6.305386,-0.924449,3
-0.375078,1.991559,2
0.148075,2.348403,1
1.756435,-3.527465,5
2.291642,7.000180,1
-0.980661,-5.900815,4
2.544293,8.305331,1
4.309332,0.147692,0
2.034832,-2.239828,5
8.769277,3.970153,0
-7.237607,-4.366968,3
-7.658295,-6.390239,4
6.452882,0.724198,0
-5.334596,3.476894,2
-1.064067,1.992743,2
-0.031090,-4.308440,4
-1.545114,1.946159,2
0.030653,-4.408099,4
8.209041,-3.154232,0
-7.023882,3.293350,2
6.283512,6.482721,1
5.374568,7.799828,1
-7.452065,4.137088,2
-7.414421,5.338667,2
2.091234,6.904950,1
4.554369,6.340022,1
-2.416330,-1.632227,3
-1.987652,-6.391265,4
3.558393,-3.299031,5
6.518866,3.144908,0
7.442281,-0.014946,0
5.716519,-4.160701,5
4.665918,7.908376,0
-2.106388,0.507798,3
-0.759470,-8.622329,4
-5.882700,6.147093,2
-6.972181,-1.690777,3
-1.789130,0.190957,3
-8.299823,5.081970,2
-8.755934,0.664264,3
-3.831983,-5.109998,4
4.657640,8.041544,1
-4.199055,4.597561,2
5.988717,6.800897,1
-3.003497,-8.400881,4
4.450036,-4.267499,5
1.840297,-6.027252,5
-0.015017,-8.434738,4
0.773869,-4.777246,5
1.416354,8.029679,1
-3.430361,4.841188,2
5.658038,6.089246,1
3.645463,-0.646568,0
-7.234798,0.588718,3
-7.020322,-1.919326,3
-5.666834,4.237266,2
0.803081,7.149742,1
-7.169652,-5.766925,4
0.332720,-8.047894,4
4.426695,-7.004657,5
6.111950,-5.049537,5
4.879720,-1.654289,0
-6.650383,-5.101527,4
-5.975625,-1.920517,3
-6.979996,6.849306,2
-5.032066,7.503198,2
5.552058,-6.952902,5
-3.946565,-5.291823,4
-5.075050,-0.042882,3
-7.662985,1.893877,3
3.643232,8.995644,1
3.409169,-2.967933,5
3.647330,5.763797,1
5.347890,5.775244,1
8.886302,-4.294686,5
6.254562,7.765329,1
-5.400212,-1.249851,3
3.046680,0.242377,0
-6.467220,-0.740612,3
2.551668,1.344616,0
0.433692,3.278071,1
3.004372,1.508806,0
-0.361794,5.332721,1
-0.854187,-6.496165,4
5.925508,-4.830735,5
-6.499479,6.963375,2
5.826183,-1.430070,0
-0.172188,4.837153,1
-2.751094,0.139158,3
4.864414,5.414751,1
0.725150,-6.769364,5
6.800586,-4.878392,5
-6.409818,-1.554863,3
5.197061,-3.086903,5
-5.805207,-1.481437,3
-4.365589,2.871788,2
-6.004441,5.670045,2
-1.339278,1.504156,2
3.596599,4.401780,1
-2.579677,-1.459201,3
-1.040361,9.021408,2
2.352972,4.359196,1
-2.584076,7.292527,2
-4.306194,0.211702,3
1.997614,6.890955,1
-3.585348,8.973031,2
1.989365,8.590486,1
1.908277,7.535843,1
-6.708427,5.066273,2
2.520374,-1.325455,5
4.252870,1.291744,0
1.643207,9.244863,1
6.781322,0.052818,0
-8.743723,2.078899,3
-6.656302,0.666508,3
3.186047,-3.082882,5
7.873888,-2.335323,0
-8.059949,5.688104,2
-4.885232,4.416966,2
8.907978,-2.109436,0
2.795357,-6.559590,5
-0.162067,4.036321,1
-7.370963,-3.143845,3
-3.426471,3.958781,2
5.150679,-1.859022,0
-0.452857,8.541508,1
3.383997,-0.431529,0
5.017825,0.411455,0
-7.016463,-7.160371,4
-5.766405,7.585599,2
-5.302930,4.240483,2
-4.035873,-3.790741,4
4.870146,8.854846,1
2.078878,4.864562,1
-4.893194,7.689153,2
1.446724,1.902957,1
-6.991949,-1.010192,3
8.523926,-2.153218,0
7.412658,-6.582181,5
-7.400242,2.592182,3
-0.132154,3.953418,1
-4.978049,-6.298107,4
3.113038,8.421377,1
3.954428,5.010176,1
0.799995,9.373574,1
-8.289455,-0.800604,3
4.256023,-3.025102,5
-9.744447,2.618049,3
-0.400062,-7.869830,4
-4.525776,-5.635993,4
-5.865130,0.801599,3
-6.130592,4.064055,2
9.091542,-3.594950,0
-0.499716,-1.756862,4
-1.165517,1.200893,2
-8.545264,-4.254787,3
-2.228897,8.294533,2
2.355122,-3.708251,5
4.374026,-2.009738,0
-3.423438,-5.426123,4
0.171677,-2.523954,4
-3.328985,3.178247,2
-0.226583,-0.521076,4
0.412211,5.359883,1
0.832462,-2.141823,5
-6.695082,5.066122,2
1.228847,-5.091253,5
-1.648102,6.859144,2
-5.185020,-3.070968,3
-0.377495,-4.947913,4
9.337203,-2.299931,0
1.443084,5.843001,1
0.091598,3.888386,1
4.405212,4.830047,1
-7.297023,4.603573,2
-2.407753,-3.569495,4
-0.335548,2.087760,2
-2.279453,-1.682042,4
-4.076169,-3.818693,2
-1.509155,-0.795464,3
-1.587176,-6.115771,4
-3.937433,-5.385424,4
7.976483,5.926564,1
5.642881,-3.903111,5
-9.210359,-1.073002,3
4.116770,8.718566,1
-1.883857,5.687751,2
-1.461491,-5.679579,4
-6.842544,2.715517,3
-7.365699,-4.851760,3
1.324867,-5.810171,5
-1.227098,-5.741110,4
-7.734780,-4.519394,3
2.412147,-8.492847,1
-2.243316,7.012409,2
8.044238,-4.984607,5
-4.173463,5.414903,2
